"","Catchsim","Year","Catchest","Scenario"
"1315",5.93215622050016,2000,5.942468,26
"1316",8.87057228292919,2001,8.887343,26
"1317",12.5451731117654,2002,12.498455,26
"1318",12.1416858719723,2003,12.123405,26
"1319",21.5957138357582,2004,21.552525,26
"1320",18.1657530234026,2005,18.16306,26
"1321",14.3733030450475,2006,14.372355,26
"1322",18.8094523469845,2007,18.764185,26
"1323",14.7301729152368,2008,14.746975,26
"1324",25.3621812661493,2009,25.38821,26
"1325",26.2614609638849,2010,26.252005,26
"1326",10.9697587414567,2011,10.966635,26
"1327",16.9714379626348,2012,16.96099,26
"1328",7.27047889335172,2013,7.267203,26
"1329",22.4072515842732,2014,22.455425,26
"1330",34.3520181548896,2015,34.32415,26
"1331",50.7602736140631,2016,50.898335,26
"1332",28.0916259681389,2017,28.198305,26
"1333",12.0631750529366,2018,12.05681,26
"1334",312.860165875827,2019,314.06175,26
"1335",312.867413798686,2020,311.81615,26
"1336",171.463347112598,2021,171.75645,26
"1337",115.915468563056,2022,116.6179,26
"1338",108.642493621595,2023,110.0239,26
"1339",96.4720647288382,2024,96.892785,26
"1340",109.39745842992,2025,109.88335,26
"1341",115.817760338698,2026,115.99605,26
"1342",116.363119435109,2027,116.71645,26
"1343",121.61208849928,2028,122.29185,26
"1344",120.059378347889,2029,119.24295,26
"1345",120.803627931347,2030,122.35405,26
"1346",117.797075792503,2031,118.9913,26
"1347",125.086088745148,2032,124.95205,26
"1348",122.875382312949,2033,123.99855,26
"1349",124.675557706955,2034,123.31755,26
"1350",117.143160617256,2035,116.6778,26
"1351",119.067720021875,2036,118.5414,26
"1352",118.667188735731,2037,118.1028,26
"1353",7.83561876599859,1986,7.8615625,27
"1354",10.0035237973186,1987,9.9888445,27
"1355",7.50606867903861,1988,7.496986,27
"1356",6.43170354827919,1989,6.431404,27
"1357",7.59027028398994,1990,7.5624655,27
"1358",14.5407658638623,1991,14.48878,27
"1359",9.76342487705542,1992,9.738054,27
"1360",4.38851024716306,1993,4.3832775,27
"1361",6.2952767793535,1994,6.2700195,27
"1362",1.97553475736583,1995,1.9738695,27
"1363",1.71446339875091,1996,1.710317,27
"1364",1.90300226284823,1997,1.8983945,27
"1365",3.66047677314319,1998,3.6468495,27
"1366",5.59684393472744,1999,5.6068685,27
"1367",5.93215622050016,2000,5.936425,27
"1368",8.8705722829292,2001,8.8680435,27
"1369",12.5451731117654,2002,12.51812,27
"1370",12.1416858719723,2003,12.153455,27
"1371",21.5957138357582,2004,21.514585,27
"1372",18.1657530234026,2005,18.120685,27
"1373",14.3733030450475,2006,14.39263,27
"1374",18.8094523469845,2007,18.802885,27
"1375",14.7301729152368,2008,14.71198,27
"1376",25.3621812661493,2009,25.327885,27
"1377",26.2614609638849,2010,26.200535,27
"1378",10.9697587414567,2011,10.96931,27
"1379",16.9714379626348,2012,16.91478,27
"1380",7.27047889335172,2013,7.257823,27
"1381",22.4072515842732,2014,22.418435,27
"1382",34.3520181548896,2015,34.40662,27
"1383",50.7602736140631,2016,50.704195,27
"1384",28.0916259681389,2017,28.050355,27
"1385",12.0631750529366,2018,12.10318,27
"1386",312.74405948905,2019,312.1227,27
"1387",312.741072831231,2020,309.1409,27
"1388",171.254221784864,2021,170.8405,27
"1389",120.490411634349,2022,120.9421,27
"1390",114.305086856156,2023,113.86965,27
"1391",100.966087853026,2024,99.46045,27
"1392",112.817954061109,2025,111.7474,27
"1393",124.36444438908,2026,124.0262,27
"1394",126.20826367386,2027,125.4404,27
"1395",128.279824011871,2028,128.3577,27
"1396",131.280576472465,2029,129.37575,27
"1397",129.579451640195,2030,129.54135,27
"1398",126.84576813463,2031,126.5403,27
"1399",123.422524245309,2032,123.0049,27
"1400",122.481229739834,2033,123.59555,27
"1401",121.954376177342,2034,123.2086,27
"1402",117.372614199738,2035,116.6662,27
"1403",120.139972258389,2036,119.88695,27
"1404",117.035554837869,2037,117.4835,27
"1405",7.83561876600025,1986,7.926383,28
"1406",10.0035237973203,1987,9.995933,28
"1407",7.50606867903968,1988,7.502816,28
"1408",6.4317035482798,1989,6.4333095,28
"1409",7.59027028399048,1990,7.5732745,28
"1410",14.5407658638631,1991,14.49053,28
"1411",9.76342487705575,1992,9.743081,28
"1412",4.38851024716317,1993,4.373704,28
"1413",6.2952767793536,1994,6.27689,28
"1414",1.97553475736585,1995,1.976335,28
"1415",1.71446339875092,1996,1.714597,28
"1416",1.90300226284824,1997,1.9050135,28
"1417",3.6604767731432,1998,3.662666,28
"1418",5.59684393472745,1999,5.5838095,28
"1419",5.93215622050017,2000,5.913536,28
"1420",8.8705722829292,2001,8.8939815,28
"1421",12.5451731117654,2002,12.48074,28
"1422",12.1416858719723,2003,12.08474,28
"1423",21.5957138357583,2004,21.540345,28
"1424",18.1657530234026,2005,18.12191,28
"1425",14.3733030450475,2006,14.31939,28
"1426",18.8094523469845,2007,18.81831,28
"1427",14.7301729152368,2008,14.72804,28
"1428",25.3621812661493,2009,25.4165,28
"1429",26.2614609638849,2010,26.21554,28
"1430",10.9697587414567,2011,10.996695,28
"1431",16.9714379626348,2012,16.94738,28
"1432",7.27047889335172,2013,7.2689965,28
"1433",22.4072515842732,2014,22.325615,28
"1434",34.3520181548896,2015,34.271995,28
"1435",50.7602736140631,2016,50.72618,28
"1436",28.0916259681389,2017,28.058335,28
"1437",12.0631750529366,2018,12.103675,28
"1438",14.4821202927844,2019,14.451425,28
"1439",17.379410278158,2020,17.338505,28
"1440",13.0605053166766,2021,13.160785,28
"1441",25.033232312222,2022,25.0012,28
"1442",24.9308744507962,2023,25.24773,28
"1443",36.0542694678986,2024,36.155905,28
"1444",37.4575807204057,2025,37.42297,28
"1445",51.9249099744415,2026,52.01994,28
"1446",52.1451028212338,2027,52.1347,28
"1447",74.7793217103733,2028,74.89946,28
"1448",72.458964627818,2029,72.329775,28
"1449",107.690099860393,2030,107.06245,28
"1450",100.545651341426,2031,99.898155,28
"1451",155.072926398748,2032,150.68965,28
"1452",133.022392892251,2033,132.26285,28
"1453",193.092357543363,2034,191.2604,28
"1454",159.659475615633,2035,159.9505,28
"1455",175.541260176633,2036,175.18955,28
"1456",156.562634655024,2037,156.9306,28
"1457",7.83561876599828,1986,7.9092855,29
"1458",10.0035237973183,1987,9.9807905,29
"1459",7.50606867903841,1988,7.4964005,29
"1460",6.43170354827908,1989,6.4271665,29
"1461",7.59027028398984,1990,7.575806,29
"1462",14.5407658638622,1991,14.500935,29
"1463",9.76342487705536,1992,9.742387,29
"1464",4.38851024716304,1993,4.3845,29
"1465",6.29527677935348,1994,6.2949975,29
"1466",1.97553475736583,1995,1.9760685,29
"1467",1.71446339875091,1996,1.713242,29
"1468",1.90300226284823,1997,1.910746,29
"1469",3.66047677314319,1998,3.661721,29
"1470",5.59684393472744,1999,5.61227,29
"1471",5.93215622050016,2000,5.954689,29
"1472",8.8705722829292,2001,8.877241,29
"1473",12.5451731117654,2002,12.61214,29
"1474",12.1416858719723,2003,12.16444,29
"1475",21.5957138357582,2004,21.605575,29
"1476",18.1657530234026,2005,18.23598,29
"1477",14.3733030450475,2006,14.35909,29
"1478",18.8094523469845,2007,18.824635,29
"1479",14.7301729152368,2008,14.7649,29
"1480",25.3621812661493,2009,25.49915,29
"1481",26.2614609638849,2010,26.42941,29
"1482",10.9697587414567,2011,10.974835,29
"1483",16.9714379626348,2012,17.03766,29
"1484",7.27047889335172,2013,7.297014,29
"1485",22.4072515842732,2014,22.42066,29
"1486",34.3520181548896,2015,34.44152,29
"1487",50.7602736140631,2016,50.93119,29
"1488",28.0916259681389,2017,28.081335,29
"1489",12.0631750529366,2018,12.032495,29
"1490",313.504829344359,2019,314.43265,29
"1491",313.502857373442,2020,313.03705,29
"1492",171.153714355343,2021,170.74695,29
"1493",121.201618119192,2022,121.2346,29
"1494",111.347932601327,2023,111.4651,29
"1495",89.9846838036938,2024,89.85327,29
"1496",102.889785734106,2025,103.15785,29
"1497",109.95070724857,2026,110.0982,29
"1498",110.676808095492,2027,109.90485,29
"1499",115.042887700594,2028,115.79295,29
"1500",114.878146760265,2029,115.3973,29
"1501",122.524978634583,2030,121.54965,29
"1502",121.299026841453,2031,120.35505,29
"1503",121.668519898357,2032,118.303,29
"1504",119.316963683768,2033,117.7473,29
"1505",120.873964258918,2034,121.07285,29
"1506",118.153729873009,2035,117.74025,29
"1507",114.379953942057,2036,114.97115,29
"1508",111.358800614196,2037,111.2804,29
"1509",7.83561876599771,1986,7.919395,30
"1510",10.0035237973177,1987,9.987963,30
"1511",7.50606867903804,1988,7.494969,30
"1512",6.43170354827887,1989,6.421401,30
"1513",7.59027028398965,1990,7.617202,30
"1514",14.5407658638619,1991,14.55216,30
"1515",9.76342487705525,1992,9.774182,30
"1516",4.38851024716301,1993,4.391397,30
"1517",6.29527677935344,1994,6.29397,30
"1518",1.97553475736582,1995,1.975057,30
"1519",1.71446339875091,1996,1.716289,30
"1520",1.90300226284822,1997,1.904792,30
"1521",3.66047677314318,1998,3.674958,30
"1522",5.59684393472744,1999,5.608257,30
"1523",5.93215622050016,2000,5.933314,30
"1524",8.8705722829292,2001,8.899186,30
"1525",12.5451731117654,2002,12.55318,30
"1526",12.1416858719723,2003,12.16512,30
"1527",21.5957138357582,2004,21.73775,30
"1528",18.1657530234026,2005,18.26909,30
"1529",14.3733030450475,2006,14.3833,30
"1530",18.8094523469845,2007,18.76226,30
"1531",14.7301729152368,2008,14.7865,30
"1532",25.3621812661493,2009,25.49539,30
"1533",26.2614609638849,2010,26.3901,30
"1534",10.9697587414567,2011,10.96142,30
"1535",16.9714379626348,2012,16.99929,30
"1536",7.27047889335172,2013,7.297901,30
"1537",22.4072515842732,2014,22.48702,30
"1538",34.3520181548896,2015,34.49929,30
"1539",50.7602736140631,2016,50.88005,30
"1540",28.0916259681389,2017,28.18096,30
"1541",12.0631750529366,2018,12.01638,30
"1542",308.853294313647,2019,311.3298,30
"1543",308.844192892697,2020,309.136,30
"1544",170.72302059479,2021,171.2251,30
"1545",114.253613448646,2022,114.3202,30
"1546",109.830727687921,2023,110.559,30
"1547",93.0799951037561,2024,92.13636,30
"1548",106.789674750988,2025,106.3735,30
"1549",112.386169271976,2026,112.6281,30
"1550",113.005055560977,2027,112.7396,30
"1551",114.116786411323,2028,113.2274,30
"1552",110.821826320266,2029,109.409,30
"1553",116.546400767834,2030,115.627,30
"1554",116.436319939679,2031,115.1188,30
"1555",112.748379652781,2032,113.747,30
"1556",113.146225866639,2033,113.3175,30
"1557",111.685810988932,2034,111.1553,30
"1558",110.302040757978,2035,109.4519,30
"1559",112.680950315425,2036,112.0766,30
"1560",110.69411793439,2037,109.9732,30
"1561",7.8356187659965,1986,7.9024505,31
"1562",10.0035237973164,1987,10.036995,31
"1563",7.50606867903726,1988,7.487127,31
"1564",6.43170354827843,1989,6.397046,31
"1565",7.59027028398926,1990,7.589338,31
"1566",14.5407658638614,1991,14.55381,31
"1567",9.76342487705501,1992,9.746837,31
"1568",4.38851024716293,1993,4.389769,31
"1569",6.29527677935337,1994,6.324175,31
"1570",1.9755347573658,1995,1.9727355,31
"1571",1.7144633987509,1996,1.708273,31
"1572",1.90300226284822,1997,1.907398,31
"1573",3.66047677314318,1998,3.658321,31
"1574",5.59684393472743,1999,5.5939455,31
"1575",5.93215622050016,2000,5.9638525,31
"1576",8.87057228292919,2001,8.8950405,31
"1577",12.5451731117654,2002,12.586885,31
"1578",12.1416858719723,2003,12.17048,31
"1579",21.5957138357582,2004,21.674875,31
"1580",18.1657530234026,2005,18.1899,31
"1581",14.3733030450475,2006,14.40747,31
"1582",18.8094523469845,2007,18.845115,31
"1583",14.7301729152368,2008,14.737345,31
"1584",25.3621812661493,2009,25.412535,31
"1585",26.2614609638849,2010,26.38613,31
"1586",10.9697587414567,2011,11.04729,31
"1587",16.9714379626348,2012,16.981605,31
"1588",7.27047889335172,2013,7.2519185,31
"1589",22.4072515842732,2014,22.462325,31
"1590",34.3520181548896,2015,34.413255,31
"1591",50.7602736140631,2016,50.722805,31
"1592",28.0916259681389,2017,28.14573,31
"1593",12.0631750529366,2018,12.081255,31
"1594",311.895555028207,2019,313.92375,31
"1595",311.901446286478,2020,312.92245,31
"1596",171.629798675918,2021,171.66145,31
"1597",123.647575621821,2022,123.6861,31
"1598",116.569824230266,2023,116.3708,31
"1599",98.4270845194775,2024,97.80402,31
"1600",111.438407958458,2025,110.64265,31
"1601",115.157839963946,2026,115.02485,31
"1602",113.739428437996,2027,113.37935,31
"1603",113.000647254587,2028,111.923,31
"1604",115.914506377018,2029,116.14205,31
"1605",126.745430810187,2030,125.9179,31
"1606",122.951579665852,2031,121.52325,31
"1607",123.381519009332,2032,122.4139,31
"1608",118.998931368858,2033,118.28835,31
"1609",118.177219904895,2034,117.40805,31
"1610",117.946236157523,2035,117.1791,31
"1611",119.602421514857,2036,118.67125,31
"1612",120.150372776803,2037,118.1688,31
"1613",7.83561876599977,1986,7.851023,32
"1614",10.0035237973198,1987,9.959199,32
"1615",7.50606867903937,1988,7.496753,32
"1616",6.43170354827962,1989,6.4380925,32
"1617",7.59027028399032,1990,7.600247,32
"1618",14.5407658638628,1991,14.557185,32
"1619",9.76342487705566,1992,9.758163,32
"1620",4.38851024716314,1993,4.3785965,32
"1621",6.29527677935357,1994,6.2866415,32
"1622",1.97553475736585,1995,1.982097,32
"1623",1.71446339875092,1996,1.714178,32
"1624",1.90300226284823,1997,1.904059,32
"1625",3.66047677314319,1998,3.6702215,32
"1626",5.59684393472745,1999,5.605457,32
"1627",5.93215622050017,2000,5.956386,32
"1628",8.8705722829292,2001,8.842475,32
"1629",12.5451731117654,2002,12.57479,32
"1630",12.1416858719723,2003,12.135135,32
"1631",21.5957138357583,2004,21.629365,32
"1632",18.1657530234026,2005,18.22859,32
"1633",14.3733030450475,2006,14.37014,32
"1634",18.8094523469845,2007,18.76002,32
"1635",14.7301729152368,2008,14.75073,32
"1636",25.3621812661493,2009,25.36775,32
"1637",26.2614609638849,2010,26.29861,32
"1638",10.9697587414567,2011,10.975775,32
"1639",16.9714379626348,2012,17.010065,32
"1640",7.27047889335172,2013,7.2387195,32
"1641",22.4072515842732,2014,22.428425,32
"1642",34.3520181548896,2015,34.446625,32
"1643",50.7602736140631,2016,50.87288,32
"1644",28.0916259681389,2017,28.102765,32
"1645",12.0631750529366,2018,12.081075,32
"1646",14.4821234054947,2019,14.491655,32
"1647",17.3794279951725,2020,17.41646,32
"1648",13.0717624362933,2021,13.24376,32
"1649",25.0333092354259,2022,25.014185,32
"1650",24.9843397977266,2023,25.14944,32
"1651",36.0542477842125,2024,36.116625,32
"1652",37.4872022306563,2025,37.6443,32
"1653",51.9251332924845,2026,51.960015,32
"1654",50.7298980594264,2027,50.85767,32
"1655",74.7799000399614,2028,74.267965,32
"1656",71.1431668293336,2029,71.321405,32
"1657",107.690548501026,2030,106.72415,32
"1658",101.129239485767,2031,100.399,32
"1659",155.064871008345,2032,148.09275,32
"1660",131.52106111694,2033,130.1581,32
"1661",161.022718054482,2034,159.17935,32
"1662",146.733257777762,2035,147.1099,32
"1663",150.063368504104,2036,150.47425,32
"1664",139.489051272324,2037,140.718,32
