"","SSBratiot","Time","Scenario"
"18990",1.07930771779805,"Medium-term",7
"18991",1.00581985930154,"Medium-term",7
"18992",1.0306873855448,"Medium-term",7
"18993",1.1359108380201,"Medium-term",7
"18994",1.07181897073334,"Medium-term",7
"18995",1.17695515193004,"Medium-term",7
"18996",1.01717407153977,"Medium-term",7
"18997",1.0678179028964,"Medium-term",7
"18998",0.944819633220586,"Medium-term",7
"18999",1.16642480345283,"Medium-term",7
"19000",1.10902367993444,"Medium-term",7
"19001",0.861463943209908,"Medium-term",7
"19002",1.02274358015857,"Medium-term",7
"19003",1.21097744026599,"Medium-term",7
"19004",1.24583581105809,"Medium-term",7
"19005",1.08344991804087,"Medium-term",7
"19006",1.14339813161939,"Medium-term",7
"19007",1.00005545004898,"Medium-term",7
"19008",1.03961999081545,"Medium-term",7
"19009",1.00988844928737,"Medium-term",7
"19010",1.00748027858829,"Medium-term",7
"19011",0.874419726902181,"Medium-term",7
"19012",0.884984424734524,"Medium-term",7
"19013",1.10797335280059,"Medium-term",7
"19014",1.05327039333335,"Medium-term",7
"19015",1.32108650198954,"Medium-term",7
"19016",0.963509629311659,"Medium-term",7
"19017",1.039941803693,"Medium-term",7
"19018",1.08113007474871,"Medium-term",7
"19019",0.984408828928843,"Medium-term",7
"19020",1.14446093075967,"Medium-term",7
"19021",1.07651014532644,"Medium-term",7
"19022",1.24708763424263,"Medium-term",7
"19023",1.00732594315788,"Medium-term",7
"19024",1.08353919697915,"Medium-term",7
"19025",1.13459547795401,"Medium-term",7
"19026",0.958843868812437,"Medium-term",7
"19027",1.13219711621584,"Medium-term",7
"19028",0.850010944951892,"Medium-term",7
"19029",1.10564524673676,"Medium-term",7
"19030",1.26199097728832,"Medium-term",7
"19031",1.10846222737944,"Medium-term",7
"19032",1.13453598488542,"Medium-term",7
"19033",1.05313917646378,"Medium-term",7
"19034",1.02648887723543,"Medium-term",7
"19035",0.897413875279281,"Medium-term",7
"19036",0.977131232151102,"Medium-term",7
"19037",1.03748913433129,"Medium-term",7
"19038",1.05772663304003,"Medium-term",7
"19039",0.967305883714733,"Medium-term",7
"19040",1.00621543963802,"Medium-term",7
"19041",0.958961411628377,"Medium-term",7
"19042",1.04964635323205,"Medium-term",7
"19043",0.953941727512761,"Medium-term",7
"19044",0.981847443123428,"Medium-term",7
"19045",0.920624106747635,"Medium-term",7
"19046",1.23513312308601,"Medium-term",7
"19047",1.00032339833256,"Medium-term",7
"19048",1.29632833365544,"Medium-term",7
"19049",1.23374409626359,"Medium-term",7
"19050",1.02023059559333,"Medium-term",7
"19051",0.962921916927119,"Medium-term",7
"19052",1.05684049273387,"Medium-term",7
"19053",0.990181418669732,"Medium-term",7
"19054",1.01776165489813,"Medium-term",7
"19055",1.04072946661974,"Medium-term",7
"19056",1.1727230183024,"Medium-term",7
"19057",1.25184217842509,"Medium-term",7
"19058",0.945064449154676,"Medium-term",7
"19059",1.00420942820203,"Medium-term",7
"19060",1.16961581133171,"Medium-term",7
"19061",1.04008390397693,"Medium-term",7
"19062",1.26935876368766,"Medium-term",7
"19063",1.25043111073455,"Medium-term",7
"19064",1.021775208637,"Medium-term",7
"19065",0.93154255570559,"Medium-term",7
"19066",1.0825203256129,"Medium-term",7
"19067",1.03581959997011,"Medium-term",7
"19068",1.2669710429701,"Medium-term",7
"19069",0.902714388818963,"Medium-term",7
"19070",0.973385181226291,"Medium-term",7
"19071",1.07542160147167,"Medium-term",7
"19072",1.06121528468057,"Medium-term",7
"19073",1.11103028766624,"Medium-term",7
"19074",0.950502340349959,"Medium-term",7
"19075",1.14673450640343,"Medium-term",7
"19076",1.01445281381242,"Medium-term",7
"19077",0.947770635717238,"Medium-term",7
"19078",1.12779665359698,"Medium-term",7
"19079",1.07763856988985,"Medium-term",7
"19080",0.921607607191338,"Medium-term",7
"19081",0.946116109354298,"Medium-term",7
"19082",1.12422740542784,"Medium-term",7
"19083",1.43732852116517,"Medium-term",7
"19084",1.04261693364537,"Medium-term",7
"19085",0.935013524099254,"Medium-term",7
"19086",1.17416640255723,"Medium-term",7
"19087",1.09300596730694,"Medium-term",7
"19088",0.985270142573807,"Medium-term",7
"19089",0.968860012388741,"Medium-term",7
"19090",0.915620085066537,"Medium-term",7
"19091",0.955417352996044,"Medium-term",7
"19092",0.982246806075625,"Medium-term",7
"19093",1.15860531809352,"Medium-term",7
"19094",0.922500646810817,"Medium-term",7
"19095",1.04210395461155,"Medium-term",7
"19096",0.949717145250744,"Medium-term",7
"19097",1.04051768215361,"Medium-term",7
"19098",0.95418760344253,"Medium-term",7
"19099",1.08729794238388,"Medium-term",7
"19100",1.03774517656362,"Medium-term",7
"19101",1.1443555857373,"Medium-term",7
"19102",1.00519584312244,"Medium-term",7
"19103",0.918421275831221,"Medium-term",7
"19104",1.19737302752075,"Medium-term",7
"19105",1.20447903660375,"Medium-term",7
"19106",0.899778877089622,"Medium-term",7
"19107",0.975461830144357,"Medium-term",7
"19108",0.976115573389525,"Medium-term",7
"19109",0.832924874211383,"Medium-term",7
"19110",1.0588261921844,"Medium-term",7
"19111",1.22229897647897,"Medium-term",7
"19112",1.03018999245035,"Medium-term",7
"19113",0.889054109388459,"Medium-term",7
"19114",1.13669362081464,"Medium-term",7
"19115",1.03833164115404,"Medium-term",7
"19116",1.04990021241778,"Medium-term",7
"19117",1.19016600604099,"Medium-term",7
"19118",0.999092279815947,"Medium-term",7
"19119",0.954912261403136,"Medium-term",7
"19120",0.994956591123422,"Medium-term",7
"19121",0.945518385544354,"Medium-term",7
"19122",1.05610514400483,"Medium-term",7
"19123",0.987705255313701,"Medium-term",7
"19124",1.16294330355576,"Medium-term",7
"19125",0.936817111674542,"Medium-term",7
"19126",0.946490289973077,"Medium-term",7
"19127",1.23307129876224,"Medium-term",7
"19128",1.12260301493557,"Medium-term",7
"19129",1.10353167784589,"Medium-term",7
"19130",1.13077633895854,"Medium-term",7
"19131",0.95748252560553,"Medium-term",7
"19132",1.14172671088423,"Medium-term",7
"19133",1.01050411345485,"Medium-term",7
"19134",1.05722740360729,"Medium-term",7
"19135",1.04043718968779,"Medium-term",7
"19136",0.981705231399843,"Medium-term",7
"19137",1.13844180912709,"Medium-term",7
"19138",1.09161777273783,"Medium-term",7
"19139",1.16514499905731,"Medium-term",7
"19140",0.951282354110223,"Medium-term",7
"19141",1.05538724724636,"Medium-term",7
"19142",0.916397615470018,"Medium-term",7
"19143",0.976404796212354,"Medium-term",7
"19144",0.976948294489739,"Medium-term",7
"19145",1.12824182280306,"Medium-term",7
"19146",0.954542836587235,"Medium-term",7
"19147",1.21264608000802,"Medium-term",7
"19148",0.966567819383345,"Medium-term",7
"19149",1.14503299636318,"Medium-term",7
"19150",1.0278221558187,"Medium-term",7
"19151",1.34337136219448,"Medium-term",7
"19152",1.07576408157246,"Medium-term",7
"19153",1.0995604280827,"Medium-term",7
"19154",1.10628081291891,"Medium-term",7
"19155",0.934269163855093,"Medium-term",7
"19156",0.999602497276332,"Medium-term",7
"19157",0.919962795080133,"Medium-term",7
"19158",1.15973602972032,"Medium-term",7
"19159",0.976029153556591,"Medium-term",7
"19160",0.991600508730876,"Medium-term",7
"19161",0.958764906010271,"Medium-term",7
"19162",1.05478881053835,"Medium-term",7
"19163",0.928116039833973,"Medium-term",7
"19164",1.02657611315021,"Medium-term",7
"19165",0.996060961483408,"Medium-term",7
"19166",1.1182995834096,"Medium-term",7
"19167",0.94011841018112,"Medium-term",7
"19168",1.00879899049813,"Medium-term",7
"19169",1.03648197735177,"Medium-term",7
"19170",0.930950864807448,"Medium-term",7
"19171",0.954572943965495,"Medium-term",7
"19172",1.17933404305304,"Medium-term",7
"19173",1.06221999913335,"Medium-term",7
"19174",1.11723605047656,"Medium-term",7
"19175",0.961095176121881,"Medium-term",7
"19176",1.15706201698469,"Medium-term",7
"19177",1.11193132604127,"Medium-term",7
"19178",1.27500686879905,"Medium-term",7
"19179",1.07974015521438,"Medium-term",7
"19180",1.07082072136074,"Medium-term",7
"19181",1.10787821892795,"Medium-term",7
"19182",0.926542416439967,"Medium-term",7
"19183",1.12620449596567,"Medium-term",7
"19184",1.03461833193838,"Medium-term",7
"19185",0.920235555073313,"Medium-term",7
"19186",1.01195011911919,"Medium-term",7
"19187",1.05401289150327,"Medium-term",7
"19188",1.02660511432011,"Medium-term",7
"19189",0.994647186162764,"Medium-term",7
"19190",0.959293043448864,"Medium-term",7
"19191",1.08675048045964,"Medium-term",7
"19192",1.02674362673712,"Medium-term",7
"19193",0.989194480350234,"Medium-term",7
"19194",0.983022778464784,"Medium-term",7
"19195",0.917028421844861,"Medium-term",7
"19196",1.11803043733783,"Medium-term",7
"19197",1.06867550061692,"Medium-term",7
"19198",1.12602771933771,"Medium-term",7
"19199",0.940492693833923,"Medium-term",7
"19200",1.20286224857275,"Medium-term",7
"19201",1.11113211914699,"Medium-term",7
"19202",1.01864298356165,"Medium-term",7
"19203",1.16518172034414,"Medium-term",7
"19204",0.974246633349863,"Medium-term",7
"19205",0.979235539410535,"Medium-term",7
"19206",0.964404553212621,"Medium-term",7
"19207",1.14156963639985,"Medium-term",7
"19208",0.994458248825142,"Medium-term",7
"19209",1.00674210768052,"Medium-term",7
"19210",1.08493716810075,"Medium-term",7
"19211",1.03295692099249,"Medium-term",7
"19212",1.10670757946936,"Medium-term",7
"19213",1.03540422319712,"Medium-term",7
"19214",0.904261502279115,"Medium-term",7
"19215",1.22342489211214,"Medium-term",7
"19216",1.1028010224658,"Medium-term",7
"19217",1.00437556753892,"Medium-term",7
"19218",1.06434205145889,"Medium-term",7
"19219",1.08564305184827,"Medium-term",7
"19220",0.999691450137541,"Medium-term",7
"19221",1.06527160928365,"Medium-term",7
"19222",0.947432643263261,"Medium-term",7
"19223",1.24747870533728,"Medium-term",7
"19224",0.883431305798029,"Medium-term",7
"19225",1.15946857479668,"Medium-term",7
"19226",0.898023284856087,"Medium-term",7
"19227",0.973891977956085,"Medium-term",7
"19228",0.927806464920909,"Medium-term",7
"19229",1.05625748263566,"Medium-term",7
"19230",0.946477031492945,"Medium-term",7
"19231",1.01440882598541,"Medium-term",7
"19232",1.10900968007582,"Medium-term",7
"19233",0.933485179860529,"Medium-term",7
"19234",1.09108541326051,"Medium-term",7
"19235",1.06373798448959,"Medium-term",7
"19236",1.27698521274125,"Medium-term",7
"19237",1.1245417079134,"Medium-term",7
"19238",1.06101391647907,"Medium-term",7
"19239",1.00193162764213,"Medium-term",7
"19240",1.04650852197934,"Medium-term",7
"19241",1.1597966639423,"Medium-term",7
"19242",1.0092679356393,"Medium-term",7
"19243",1.23533821203105,"Medium-term",7
"19244",0.983550547870507,"Medium-term",7
"19245",1.13739165155533,"Medium-term",7
"19246",1.21324116093079,"Medium-term",7
"19247",1.04772032715809,"Medium-term",7
"19248",0.873839036057254,"Medium-term",7
"19249",1.02265043358561,"Medium-term",7
"19250",1.5391124602689,"Medium-term",7
"19251",0.998384524405234,"Medium-term",7
"19252",1.15939097182439,"Medium-term",7
"19253",1.08108511951784,"Medium-term",7
"19254",1.07132325237908,"Medium-term",7
"19255",1.03118369253059,"Medium-term",7
"19256",1.04265222008428,"Medium-term",7
"19257",1.23690195393406,"Medium-term",7
"19258",0.977371046302783,"Medium-term",7
"19259",0.902439218491457,"Medium-term",7
"19260",1.0361914786038,"Medium-term",7
"19261",1.0139577316538,"Medium-term",7
"19262",1.00263061230037,"Medium-term",7
"19263",1.09759977540081,"Medium-term",7
"19264",1.04469125848072,"Medium-term",7
"19265",0.97934079616256,"Medium-term",7
"19266",1.09785775072081,"Medium-term",7
"19267",1.07166195363418,"Medium-term",7
"19268",1.12877905493633,"Medium-term",7
"19269",1.06299847207146,"Medium-term",7
"19270",1.01566895146503,"Medium-term",7
"19271",1.02556684191825,"Medium-term",7
"19272",1.01121260242553,"Medium-term",7
"19273",0.945300382360215,"Medium-term",7
"19274",0.792041693231685,"Medium-term",7
"19275",1.00617819181974,"Medium-term",7
"19276",1.16566224024197,"Medium-term",7
"19277",1.02562760992495,"Medium-term",7
"19278",0.94724193649606,"Medium-term",7
"19279",1.14143471189062,"Medium-term",7
"19280",1.04287474938037,"Medium-term",7
"19281",1.03427984886845,"Medium-term",7
"19282",1.15645662616936,"Medium-term",7
"19283",1.13737102225271,"Medium-term",7
"19284",1.21019468698321,"Medium-term",7
"19285",1.16944341139926,"Medium-term",7
"19286",1.05699832596527,"Medium-term",7
"19287",1.07042727475973,"Medium-term",7
"19288",1.09397247723008,"Medium-term",7
"19289",1.18021549056195,"Medium-term",7
"19290",1.20735918967957,"Medium-term",7
"19291",1.15021783880234,"Medium-term",7
"19292",0.985685603484814,"Medium-term",7
"19293",1.18448476606144,"Medium-term",7
"19294",0.982601600374984,"Medium-term",7
"19295",1.0875257851712,"Medium-term",7
"19296",1.11641368436052,"Medium-term",7
"19297",0.907452283828048,"Medium-term",7
"19298",1.1191293273012,"Medium-term",7
"19299",1.00957437768761,"Medium-term",7
"19300",1.22390614184595,"Medium-term",7
"19301",1.11197818271082,"Medium-term",7
"19302",1.06557151522011,"Medium-term",7
"19303",1.03530204591741,"Medium-term",7
"19304",1.14750901663717,"Medium-term",7
"19305",1.08960505771246,"Medium-term",7
"19306",0.985052093777246,"Medium-term",7
"19307",1.04287536064772,"Medium-term",7
"19308",1.12696305017743,"Medium-term",7
"19309",1.07242067738366,"Medium-term",7
"19310",1.05451832298239,"Medium-term",7
"19311",1.18109769635071,"Medium-term",7
"19312",1.04018126317587,"Medium-term",7
"19313",1.06110911112155,"Medium-term",7
"19314",1.12359391010475,"Medium-term",7
"19315",0.980318425647516,"Medium-term",7
"19316",0.97846887834576,"Medium-term",7
"19317",1.12444256007464,"Medium-term",7
"19318",1.08294957792541,"Medium-term",7
"19319",1.03387347789698,"Medium-term",7
"19320",1.04315121370591,"Medium-term",7
"19321",1.07406394822535,"Medium-term",7
"19322",1.04935403071,"Medium-term",7
"19323",1.08742391577129,"Medium-term",7
"19324",1.11224732751855,"Medium-term",7
"19325",1.0734180096198,"Medium-term",7
"19326",1.08820219293932,"Medium-term",7
"19327",1.0752327791913,"Medium-term",7
"19328",1.17296460083382,"Medium-term",7
"19329",1.02228009900631,"Medium-term",7
"19330",0.986437711698285,"Medium-term",7
"19331",1.13671249172999,"Medium-term",7
"19332",1.08529530592758,"Medium-term",7
"19333",1.17281782790011,"Medium-term",7
"19334",1.0448164862968,"Medium-term",7
"19335",0.997691696785753,"Medium-term",7
"19336",1.13401216169046,"Medium-term",7
"19337",0.983957091587023,"Medium-term",7
"19338",1.09557408806119,"Medium-term",7
"19339",1.20289495234874,"Medium-term",7
"19340",0.907029058712603,"Medium-term",7
"19341",0.943357770325718,"Medium-term",7
"19342",1.07155987085925,"Medium-term",7
"19343",1.01702677170353,"Medium-term",7
"19344",1.11050279920961,"Medium-term",7
"19345",1.19010635394172,"Medium-term",7
"19346",1.18267293697295,"Medium-term",7
"19347",0.997680890044019,"Medium-term",7
"19348",1.04649816660851,"Medium-term",7
"19349",1.26036569503471,"Medium-term",7
"19350",0.92087535210993,"Medium-term",7
"19351",0.83979461374461,"Medium-term",7
"19352",1.02672285213758,"Medium-term",7
"19353",1.10972550169693,"Medium-term",7
"19354",1.18255984406344,"Medium-term",7
"19355",1.07614179785506,"Medium-term",7
"19356",1.00180255547609,"Medium-term",7
"19357",1.23459737313379,"Medium-term",7
"19358",1.07371563369647,"Medium-term",7
"19359",1.03260884705271,"Medium-term",7
"19360",1.02787828465175,"Medium-term",7
"19361",0.958057030233183,"Medium-term",7
"19362",0.953712174434286,"Medium-term",7
"19363",0.941305253538518,"Medium-term",7
"19364",0.911301103961648,"Medium-term",7
"19365",0.944260583810679,"Medium-term",7
"19366",1.03367214186001,"Medium-term",7
"19367",1.08018807346788,"Medium-term",7
"19368",1.0113951492459,"Medium-term",7
"19369",1.06285934269665,"Medium-term",7
"19370",0.982940356722262,"Medium-term",7
"19371",1.10245602118604,"Medium-term",7
"19372",1.00368688288136,"Medium-term",7
"19373",0.971276337401168,"Medium-term",7
"19374",1.00063011209068,"Medium-term",7
"19375",1.17640943129142,"Medium-term",7
"19376",1.14685106899373,"Medium-term",7
"19377",1.31908305349054,"Medium-term",7
"19378",1.00907026839536,"Medium-term",7
"19379",0.997582363313148,"Medium-term",7
"19380",0.954307243109766,"Medium-term",7
"19381",1.17138446489964,"Medium-term",7
"19382",1.00821792675028,"Medium-term",7
"19383",1.05899915211644,"Medium-term",7
"19384",1.07719680687385,"Medium-term",7
"19385",1.0577398077812,"Medium-term",7
"19386",1.01174323177758,"Medium-term",7
"19387",0.971639412343079,"Medium-term",7
"19388",0.980369161055844,"Medium-term",7
"19389",1.26873802901196,"Medium-term",7
"19390",1.26173028754343,"Medium-term",7
"19391",0.890048963914043,"Medium-term",7
"19392",1.07911821366294,"Medium-term",7
"19393",1.18356770133547,"Medium-term",7
"19394",1.05158743934376,"Medium-term",7
"19395",1.20196251033804,"Medium-term",7
"19396",1.00167112380635,"Medium-term",7
"19397",1.16386296005728,"Medium-term",7
"19398",0.971355686173791,"Medium-term",7
"19399",0.995084459534157,"Medium-term",7
"19400",0.933308550954983,"Medium-term",7
"19401",1.00862962154569,"Medium-term",7
"19402",1.05331165291392,"Medium-term",7
"19403",1.52088669889286,"Medium-term",7
"19404",0.923817764697529,"Medium-term",7
"19405",1.08154849168912,"Medium-term",7
"19406",1.06473566444149,"Medium-term",7
"19407",1.16928953257523,"Medium-term",7
"19408",0.971277901906075,"Medium-term",7
"19409",1.10037160264329,"Medium-term",7
"19410",0.898526121140071,"Medium-term",7
"19411",0.97066901041664,"Medium-term",7
"19412",0.997822346266217,"Medium-term",7
"19413",1.23106585447006,"Medium-term",7
"19414",1.1303731066843,"Medium-term",7
"19415",1.05041298915919,"Medium-term",7
"19416",1.0147723523044,"Medium-term",7
"19417",1.01423168110078,"Medium-term",7
"19418",1.37911857344774,"Medium-term",7
"19419",1.11619017477822,"Medium-term",7
"19420",1.072842095603,"Medium-term",7
"19421",0.908984099611257,"Medium-term",7
"19422",0.976635977276839,"Medium-term",7
"19423",1.29293175764068,"Medium-term",7
"19424",1.3358679798253,"Medium-term",7
"19425",0.940710640262855,"Medium-term",7
"19426",1.07291399228021,"Medium-term",7
"19427",1.02840006354034,"Medium-term",7
"19428",1.05460313229487,"Medium-term",7
"19429",0.968757229450139,"Medium-term",7
"19430",1.15554004948847,"Medium-term",7
"19431",1.26229321128346,"Medium-term",7
"19432",0.949328799076559,"Medium-term",7
"19433",0.996898931162774,"Medium-term",7
"19434",0.976868636925876,"Medium-term",7
"19435",0.996784204835423,"Medium-term",7
"19436",1.04536103371741,"Medium-term",7
"19437",0.979239647440457,"Medium-term",7
"19438",1.01356703025149,"Medium-term",7
"19439",1.02801180638488,"Medium-term",7
"19440",0.938314170528576,"Medium-term",7
"19441",1.19769010571364,"Medium-term",7
"19442",1.05971892975414,"Medium-term",7
"19443",1.05332676917834,"Medium-term",7
"19444",1.13098661680761,"Medium-term",7
"19445",1.01236934605223,"Medium-term",7
"19446",1.30486261719761,"Medium-term",7
"19447",0.99926420339592,"Medium-term",7
"19448",0.992784664865272,"Medium-term",7
"19449",1.02692679658015,"Medium-term",7
"19450",1.12056080732672,"Medium-term",7
"19451",0.949100968771318,"Medium-term",7
"19452",0.862502969971071,"Medium-term",7
"19453",0.98790381479515,"Medium-term",7
"19454",1.15914452929499,"Medium-term",7
"19455",1.0738191891712,"Medium-term",7
"19456",0.938149384631737,"Medium-term",7
"19457",1.06047013687341,"Medium-term",7
"19458",1.02508684485246,"Medium-term",7
"19459",1.19500421182703,"Medium-term",7
"19460",1.14720011382315,"Medium-term",7
"19461",1.23739644740428,"Medium-term",7
"19462",1.03090449742024,"Medium-term",7
"19463",1.14469890897583,"Medium-term",7
"19464",1.08368092007562,"Medium-term",7
"19465",1.14138548165185,"Medium-term",7
"19466",1.1703773068941,"Medium-term",7
"19467",1.07349697750408,"Medium-term",7
"19468",1.08132970090964,"Medium-term",7
"19469",1.01795523405089,"Medium-term",7
"19470",0.96602344676603,"Medium-term",7
"19471",1.22473792274784,"Medium-term",7
"19472",1.03117496040857,"Medium-term",7
"19473",1.10358720056378,"Medium-term",7
"19474",1.08545625412383,"Medium-term",7
"19475",1.06277105217896,"Medium-term",7
"19476",1.03579724641731,"Medium-term",7
"19477",1.18960666401683,"Medium-term",7
"19478",1.1052334119771,"Medium-term",7
"19479",1.10246947290685,"Medium-term",7
"19480",1.11688596799909,"Medium-term",7
"19481",0.977551445866035,"Medium-term",7
"19482",1.05367734407513,"Medium-term",7
"19483",1.03369693707972,"Medium-term",7
"19484",1.15416160189383,"Medium-term",7
"19485",0.94258410666708,"Medium-term",7
"19486",1.04117952600147,"Medium-term",7
"19487",1.02384602852776,"Medium-term",7
"19488",0.993772992021133,"Medium-term",7
"19489",0.994163661753392,"Medium-term",7
"19490",0.900046128816796,"Medium-term",7
"19491",1.0250761166066,"Medium-term",7
"19492",0.938419086204246,"Medium-term",7
"19493",1.11459194578513,"Medium-term",7
"19494",0.954388890064933,"Medium-term",7
"19495",1.0648224676806,"Medium-term",7
"19496",1.01490898545216,"Medium-term",7
"19497",1.09652521693719,"Medium-term",7
"19498",1.04504560129601,"Medium-term",7
"19499",1.13619341711922,"Medium-term",7
"19500",1.10277841841705,"Medium-term",7
"19501",1.07373652211619,"Medium-term",7
"19502",1.12478066084053,"Medium-term",7
"19503",1.03617943276358,"Medium-term",7
"19504",1.05305404522706,"Medium-term",7
"19505",1.13866169189178,"Medium-term",7
"19506",1.23426407677568,"Medium-term",7
"19507",0.900889317918907,"Medium-term",7
"19508",1.12411579705946,"Medium-term",7
"19509",0.98919856736253,"Medium-term",7
"19510",1.03154327326282,"Medium-term",7
"19511",1.08151306659376,"Medium-term",7
"19512",1.05057464404731,"Medium-term",7
"19513",1.12434938297956,"Medium-term",7
"19514",1.31608100370934,"Medium-term",7
"19515",1.11036571172912,"Medium-term",7
"19516",0.918109708724223,"Medium-term",7
"19517",1.20892831167002,"Medium-term",7
"19518",1.08771155681222,"Medium-term",7
"19519",0.751463188849858,"Long-term",7
"19520",0.572346810208664,"Long-term",7
"19521",0.756918037847645,"Long-term",7
"19522",0.842122932739717,"Long-term",7
"19523",0.585006237299417,"Long-term",7
"19524",0.832157081240839,"Long-term",7
"19525",0.836860033333655,"Long-term",7
"19526",0.662953535748452,"Long-term",7
"19527",0.95131680613389,"Long-term",7
"19528",0.895072969777938,"Long-term",7
"19529",0.961280193447344,"Long-term",7
"19530",0.81290808674418,"Long-term",7
"19531",0.967517026320601,"Long-term",7
"19532",0.948464183286855,"Long-term",7
"19533",0.678438992971262,"Long-term",7
"19534",0.993882162857637,"Long-term",7
"19535",0.797338624174196,"Long-term",7
"19536",0.854156430009437,"Long-term",7
"19537",0.621567808267254,"Long-term",7
"19538",0.794053405852273,"Long-term",7
"19539",0.661500340065055,"Long-term",7
"19540",0.72746346858575,"Long-term",7
"19541",0.941388778602547,"Long-term",7
"19542",0.645495913822291,"Long-term",7
"19543",1.02081494891245,"Long-term",7
"19544",0.986963258336476,"Long-term",7
"19545",1.18189241651888,"Long-term",7
"19546",0.667023310700092,"Long-term",7
"19547",0.966691337887008,"Long-term",7
"19548",0.867551740139947,"Long-term",7
"19549",0.85568639139382,"Long-term",7
"19550",0.851431264579449,"Long-term",7
"19551",0.886380536900849,"Long-term",7
"19552",0.8113477009242,"Long-term",7
"19553",0.706030083225481,"Long-term",7
"19554",0.816448264619394,"Long-term",7
"19555",0.685547247453734,"Long-term",7
"19556",0.889211995484028,"Long-term",7
"19557",0.669126100496406,"Long-term",7
"19558",0.934317911420875,"Long-term",7
"19559",0.994123124771874,"Long-term",7
"19560",0.73898062903639,"Long-term",7
"19561",0.809706790889945,"Long-term",7
"19562",0.702655628925062,"Long-term",7
"19563",0.804447640928495,"Long-term",7
"19564",0.62476590771804,"Long-term",7
"19565",0.598562512812685,"Long-term",7
"19566",0.950942945028298,"Long-term",7
"19567",0.727891758809698,"Long-term",7
"19568",0.849806531237211,"Long-term",7
"19569",0.669434907792547,"Long-term",7
"19570",0.789117411115244,"Long-term",7
"19571",0.577560470309909,"Long-term",7
"19572",0.90249873653588,"Long-term",7
"19573",0.841974544990232,"Long-term",7
"19574",0.902700265503669,"Long-term",7
"19575",0.839792033344185,"Long-term",7
"19576",0.867672714732369,"Long-term",7
"19577",0.674699620864413,"Long-term",7
"19578",0.934294771593789,"Long-term",7
"19579",0.937511551458176,"Long-term",7
"19580",0.779054282104921,"Long-term",7
"19581",0.843535200085063,"Long-term",7
"19582",0.856662756831985,"Long-term",7
"19583",0.773820364188887,"Long-term",7
"19584",0.883048950044286,"Long-term",7
"19585",0.870331572232963,"Long-term",7
"19586",0.883703713890546,"Long-term",7
"19587",0.713499041338638,"Long-term",7
"19588",0.759756819506501,"Long-term",7
"19589",0.955032734337244,"Long-term",7
"19590",0.87674511695026,"Long-term",7
"19591",0.810929009183639,"Long-term",7
"19592",0.708608503339574,"Long-term",7
"19593",0.903168905507813,"Long-term",7
"19594",0.806474194361407,"Long-term",7
"19595",0.91009652149549,"Long-term",7
"19596",0.824366159865532,"Long-term",7
"19597",0.776213533327596,"Long-term",7
"19598",0.843826548376285,"Long-term",7
"19599",0.903881673474123,"Long-term",7
"19600",0.875976089466521,"Long-term",7
"19601",0.959394643381933,"Long-term",7
"19602",0.73526050164597,"Long-term",7
"19603",0.8477986455568,"Long-term",7
"19604",0.790165263542499,"Long-term",7
"19605",0.799926413115216,"Long-term",7
"19606",0.827830435545926,"Long-term",7
"19607",0.78794124874476,"Long-term",7
"19608",0.542878179360229,"Long-term",7
"19609",0.70033359418047,"Long-term",7
"19610",0.870625683246294,"Long-term",7
"19611",0.896410813042393,"Long-term",7
"19612",0.892376146331999,"Long-term",7
"19613",0.909126573414529,"Long-term",7
"19614",0.762896188487776,"Long-term",7
"19615",0.786899145020697,"Long-term",7
"19616",0.684968827206027,"Long-term",7
"19617",0.781499712041146,"Long-term",7
"19618",0.614216662343824,"Long-term",7
"19619",0.738299715921442,"Long-term",7
"19620",1.0746812429416,"Long-term",7
"19621",0.789924212149745,"Long-term",7
"19622",0.673706036906375,"Long-term",7
"19623",0.776780021749697,"Long-term",7
"19624",0.727575785911101,"Long-term",7
"19625",0.947797019121391,"Long-term",7
"19626",0.697905909632956,"Long-term",7
"19627",0.916630859699605,"Long-term",7
"19628",0.839083747709807,"Long-term",7
"19629",0.733439957553617,"Long-term",7
"19630",0.632372493910193,"Long-term",7
"19631",0.769690016594436,"Long-term",7
"19632",0.851238528329595,"Long-term",7
"19633",0.765858381511267,"Long-term",7
"19634",0.738466649628523,"Long-term",7
"19635",0.946782879581698,"Long-term",7
"19636",0.753783624337563,"Long-term",7
"19637",0.786433344637304,"Long-term",7
"19638",0.808801699012398,"Long-term",7
"19639",0.732676073081736,"Long-term",7
"19640",0.87402363510889,"Long-term",7
"19641",0.923141074716,"Long-term",7
"19642",0.717157699143792,"Long-term",7
"19643",0.631568024927004,"Long-term",7
"19644",0.931943039622171,"Long-term",7
"19645",0.872983528334811,"Long-term",7
"19646",0.734021574227319,"Long-term",7
"19647",0.986963761160559,"Long-term",7
"19648",0.817268717291458,"Long-term",7
"19649",0.708041645192125,"Long-term",7
"19650",0.930439171883676,"Long-term",7
"19651",0.942457243340764,"Long-term",7
"19652",0.696049369187558,"Long-term",7
"19653",0.919612161590834,"Long-term",7
"19654",0.811501659105608,"Long-term",7
"19655",0.672965004930951,"Long-term",7
"19656",0.851771361810385,"Long-term",7
"19657",0.674081918164514,"Long-term",7
"19658",0.911840407556111,"Long-term",7
"19659",0.991450143253368,"Long-term",7
"19660",0.912328289051993,"Long-term",7
"19661",0.771009517882424,"Long-term",7
