"","SSB","Year","SSBest","Scenario"
"1",28995.5078620624,1986,26890.11,1
"2",26848.0732951664,1987,27653.07,1
"3",27015.404545824,1988,27973.18,1
"4",27818.8383369839,1989,33951.26,1
"5",34683.7252593672,1990,36143.41,1
"6",37776.8147367998,1991,30322.04,1
"7",31985.7975162147,1992,18922.56,1
"8",20051.1582319469,1993,12286.66,1
"9",13446.6200730615,1994,10502.62,1
"10",12128.0903153302,1995,10971.49,1
"11",13299.6570717352,1996,11152.85,1
"12",13933.8762998793,1997,9110.072,1
"13",12004.4730352466,1998,7923.733,1
"14",11215.4156534429,1999,8033.525,1
"15",12161.2915278102,2000,10065.92,1
"16",15378.7724736329,2001,12056.03,1
"17",18796.5276909165,2002,13084.69,1
"18",20397.4112885021,2003,12913,1
"19",19359.143487359,2004,11808.39,1
"20",17266.7104575042,2005,10852.1,1
"21",15633.0102003692,2006,9504.087,1
"22",14203.8095137002,2007,11155.91,1
"23",15922.6423718694,2008,12288.66,1
"24",16724.7286614856,2009,12065.31,1
"25",15839.3430374271,2010,10487.05,1
"26",13221.7822021067,2011,7928.243,1
"27",9573.53143760997,2012,4448.942,1
"28",5394.31278556304,2013,2604.603,1
"29",3291.96803540158,2014,1604.504,1
"30",2375.18946319705,2015,1088.671,1
"31",2232.82109871111,2016,1744.956,1
"32",3547.93506976233,2017,2083.113,1
"33",4363.4025233656,2018,1804.225,1
"34",4278.68004512332,2019,1921.993,1
"35",4722.15919112898,2020,2580.555,1
"36",5809.75057770829,2021,3315.778,1
"37",6826.74011083544,2022,4049.886,1
"38",7772.04305565806,2023,4634.185,1
"39",8367.69891383099,2024,4962.853,1
"40",8723.36195914177,2025,5338.184,1
"41",9458.66352976864,2026,5589.069,1
"42",9883.43410368515,2027,5187.873,1
"43",9604.63134455522,2028,5298.524,1
"44",9748.56630484729,2029,4895.394,1
"45",9485.008702841,2030,5181.886,1
"46",9789.98499733017,2031,5087.529,1
"47",9447.68322670566,2032,5309.348,1
"48",9228.04126262516,2033,5094.373,1
"49",8569.52722417034,2034,5098.223,1
"50",8137.66079410597,2035,5174.679,1
"51",7575.96131583493,2036,5629.93,1
"52",7528.65448877356,2037,6502.335,1
"53",9297.73133601723,1986,16128.75,2
"54",16459.8041992508,1987,20184.59,2
"55",20737.3607985488,1988,22879.44,2
"56",23380.7336182467,1989,24891.59,2
"57",25310.4264277912,1990,31697.55,2
"58",31981.6351461198,1991,35018.47,2
"59",35178.5747609733,1992,29712.78,2
"60",29812.8472863822,1993,18502.79,2
"61",18583.1566891769,1994,12172.96,2
"62",12247.1556811555,1995,10559.86,2
"63",10606.516661307,1996,11105.49,2
"64",11158.1809348757,1997,11364.34,2
"65",11427.4498386113,1998,9417.15,2
"66",9426.16618501365,1999,8283.702,2
"67",8295.84752248464,2000,8469.659,2
"68",8487.56986389039,2001,10667.25,2
"69",10685.6181768213,2002,12787.12,2
"70",12810.605374546,2003,13838.23,2
"71",13890.4673045887,2004,13652,2
"72",13703.069507377,2005,12481.49,2
"73",12533.3631096515,2006,11382.54,2
"74",11440.9025585513,2007,9929.366,2
"75",9960.38801193151,2008,11563.55,2
"76",11613.6339921907,2009,12610.2,2
"77",12673.0324810601,2010,12263.16,2
"78",12325.9728241528,2011,10599.58,2
"79",10642.9303237075,2012,7966.15,2
"80",8019.45803934235,2013,4496.861,2
"81",4516.21619272211,2014,2659.182,2
"82",2676.99893825377,2015,1755.77,2
"83",1759.86013695052,2016,1445.36,2
"84",1439.88101254476,2017,2574.442,2
"85",2555.22478328137,2018,3578.213,2
"86",3552.2021825003,2019,4014.465,2
"87",3977.99762085175,2020,5524.908,2
"88",5465.97470863798,2021,7448.316,2
"89",7349.92025757172,2022,9954.768,2
"90",9823.85879976601,2023,13390.68,2
"91",13192.7363311501,2024,16165.645,2
"92",16040.4206810176,2025,18607.34,2
"93",18588.4001040039,2026,21707.455,2
"94",21837.8028062619,2027,23949.765,2
"95",23886.1936757853,2028,25847.105,2
"96",25787.1823402311,2029,27233.455,2
"97",27361.2854493857,2030,28376.515,2
"98",28577.2799362405,2031,29028.635,2
"99",29030.5138023444,2032,29527.56,2
"100",29573.0477203675,2033,29788.9,2
"101",29813.8208086033,2034,30027.66,2
"102",30129.1630430696,2035,30477.015,2
"103",30311.8061877946,2036,30536.24,2
"104",30359.6191063573,2037,30386.96,2
"105",8987.37940464999,1986,16022.485,3
"106",16293.2974495075,1987,20065.99,3
"107",20649.214956031,1988,22874.11,3
"108",23350.3815012997,1989,24905.53,3
"109",25290.2125274798,1990,31600.545,3
"110",31972.3513329551,1991,34827.92,3
"111",35175.6538359241,1992,29651.245,3
"112",29812.1221094694,1993,18429.605,3
"113",18582.9798367492,1994,12127.35,3
"114",12247.1166993254,1995,10541.835,3
"115",10606.5102262825,1996,11118.815,3
"116",11158.1797062999,1997,11394.865,3
"117",11427.4494883915,1998,9382.953,3
"118",9426.16607857382,1999,8249.357,3
"119",8295.84748571826,2000,8441.854,3
"120",8487.56984984182,2001,10621.865,3
"121",10685.6181700106,2002,12764.055,3
"122",12810.6053715611,2003,13829.305,3
"123",13890.4673033337,2004,13638.78,3
"124",13703.0695067732,2005,12457.91,3
"125",12533.3631093687,2006,11390.85,3
"126",11440.9025584301,2007,9918.867,3
"127",9960.38801189033,2008,11567.945,3
"128",11613.6339921719,2009,12605.085,3
"129",12673.0324810518,2010,12252.75,3
"130",12325.9728241498,2011,10575.705,3
"131",10642.9303237065,2012,7981.0405,3
"132",8019.45803934208,2013,4467.6045,3
"133",4516.21619272206,2014,2645.1275,3
"134",2676.99893825376,2015,1750.2935,3
"135",1759.86013695052,2016,1435.3825,3
"136",1439.88101254476,2017,2548.982,3
"137",2555.22478328137,2018,3548.284,3
"138",3552.2021825003,2019,3979.129,3
"139",3976.95237845536,2020,5143.8205,3
"140",5168.72273886912,2021,6579.2845,3
"141",6572.75845416656,2022,8425.1285,3
"142",8413.84216057088,2023,11054.975,3
"143",11159.3223322896,2024,13416.135,3
"144",13652.3965738484,2025,16021.84,3
"145",16114.6720500771,2026,19104.045,3
"146",18999.6892319704,2027,21721.18,3
"147",21840.4989645062,2028,23715.695,3
"148",23959.1515831658,2029,25843.445,3
"149",26087.0487465727,2030,27879.405,3
"150",27903.8635662321,2031,29365.88,3
"151",29210.8467436256,2032,30120.325,3
"152",30492.7250179012,2033,30682.145,3
"153",30662.38691038,2034,30509.095,3
"154",30999.5805625794,2035,31009.7,3
"155",31075.5511342296,2036,31298.365,3
"156",31222.1161070307,2037,31199.82,3
"157",9348.36672772153,1986,16216.935,4
"158",16518.912994563,1987,20161.155,4
"159",20752.4917493682,1988,22862.355,4
"160",23390.9818236223,1989,24866.03,4
"161",25313.4546843715,1990,31636.36,4
"162",31984.9502131185,1991,34924.56,4
"163",35179.6177658318,1992,29592.565,4
"164",29813.1062327881,1993,18384.765,4
"165",18583.2198396988,1994,12101.135,4
"166",12247.1696007999,1995,10520.555,4
"167",10606.5189591276,1996,11112.56,4
"168",11158.181373576,1997,11388.705,4
"169",11427.4499636679,1998,9384.318,4
"170",9426.16622302122,1999,8261.9775,4
"171",8295.8475356132,2000,8433.1735,4
"172",8487.56986890686,2001,10642.45,4
"173",10685.6181792533,2002,12767.285,4
"174",12810.6053756119,2003,13835.515,4
"175",13890.4673050369,2004,13625.48,4
"176",13703.0695075927,2005,12433.17,4
"177",12533.3631097525,2006,11344.98,4
"178",11440.9025585946,2007,9885.4195,4
"179",9960.38801194621,2008,11545.33,4
"180",11613.6339921974,2009,12606.465,4
"181",12673.0324810631,2010,12261.375,4
"182",12325.9728241538,2011,10563.755,4
"183",10642.9303237078,2012,7976.25,4
"184",8019.45803934245,2013,4477.6105,4
"185",4516.21619272213,2014,2655.181,4
"186",2676.99893825377,2015,1756.53,4
"187",1759.86013695052,2016,1444.4615,4
"188",1439.88101254476,2017,2571.5205,4
"189",2555.22478328137,2018,3586.198,4
"190",3552.2021825003,2019,4030.024,4
"191",3977.46650755439,2020,5074.8165,4
"192",5020.78399229943,2021,6545.2415,4
"193",6438.78259746769,2022,8408.761,4
"194",8252.26511366022,2023,11561.54,4
"195",11337.5270268467,2024,14448.22,4
"196",14353.7491178217,2025,17853.37,4
"197",17706.905405445,2026,22101.985,4
"198",21511.9823031129,2027,26309.93,4
"199",26070.9178758068,2028,30488.205,4
"200",30277.9609973357,2029,34711.245,4
"201",34728.8958703982,2030,38502.505,4
"202",38237.5944732346,2031,41033.145,4
"203",40984.512349643,2032,43447.745,4
"204",42700.8088621845,2033,44883.165,4
"205",43601.9749202015,2034,46067.585,4
"206",44756.7699618318,2035,45805.655,4
"207",44126.8942483602,2036,45338.465,4
"208",43736.0215917463,2037,44367.66,4
"209",22319.1318339676,1986,24219.91,5
"210",24044.9009294838,1987,26036.42,5
"211",25748.0235316206,1988,27276.37,5
"212",27239.6713740593,1989,33565.98,5
"213",34368.5828797115,1990,36076.27,5
"214",37680.4208161709,1991,30410.38,5
"215",31962.6924910005,1992,18936.5,5
"216",20045.5943829432,1993,12342.365,5
"217",13445.4152904616,1994,10521.29,5
"218",12127.8938465745,1995,10985.815,5
"219",13299.6179129649,1996,11162.39,5
"220",13933.864586363,1997,9120.341,5
"221",12004.4692371091,1998,7944.47,5
"222",11215.4142437573,1999,8067.6995,5
"223",12161.2909487579,2000,10110.485,5
"224",15378.7721931214,2001,12063.78,5
"225",18796.527565239,2002,13108.115,5
"226",20397.4112336717,2003,12929.24,5
"227",19359.1434615264,2004,11875.725,5
"228",17266.7104458113,2005,10898.08,5
"229",15633.0101954714,2006,9521.835,5
"230",14203.8095119777,2007,11175.96,5
"231",15922.6423711225,2008,12272.21,5
"232",16724.7286611763,2009,12042.01,5
"233",15839.3430373205,2010,10467.82,5
"234",13221.7822020736,2011,7916.3185,5
"235",9573.53143760084,2012,4448.4805,5
"236",5394.31278556139,2013,2590.858,5
"237",3291.96803540133,2014,1592.6015,5
"238",2375.18946319702,2015,1056.0325,5
"239",2232.82109871111,2016,1678.7805,5
"240",3547.93506976232,2017,1966.179,5
"241",4363.4025233656,2018,1619.29,5
"242",4278.68004512332,2019,1637.649,5
"243",4725.06290012758,2020,2212.754,5
"244",5862.77468104663,2021,2994.9695,5
"245",7138.6381553903,2022,4064.8145,5
"246",8750.12339393253,2023,4922.667,5
"247",9951.10111487997,2024,6180.0635,5
"248",11498.406611928,2025,6848.8865,5
"249",12552.3470965102,2026,7872.941,5
"250",13738.901546631,2027,7799.167,5
"251",13686.2279760904,2028,7947.1775,5
"252",13476.6662268126,2029,7511.104,5
"253",13264.3100738063,2030,7249.969,5
"254",12952.362381502,2031,7169.992,5
"255",12875.9076379989,2032,7311.7075,5
"256",13380.5357937287,2033,8184.393,5
"257",13830.535936204,2034,9034.0235,5
"258",14688.7152012206,2035,10251.62,5
"259",15098.67292393,2036,11708.21,5
"260",15484.9241207486,2037,13848.155,5
"261",22350.7477856049,1986,24317.13,6
"262",24060.1945370293,1987,26135.63,6
"263",25732.1400689873,1988,27286.01,6
"264",27243.6255835451,1989,33571.14,6
"265",34369.1151644613,1990,35992.94,6
"266",37680.5836283385,1991,30426.57,6
"267",31962.7315160677,1992,18944.71,6
"268",20045.6037804478,1993,12280.76,6
"269",13445.4173253749,1994,10505.03,6
"270",12127.894178416,1995,10991.06,6
"271",13299.6179791052,1996,11184.65,6
"272",13933.8646061475,1997,9144.961,6
"273",12004.4692435243,1998,7958.289,6
"274",11215.4142461383,1999,8070.503,6
"275",12161.2909497359,2000,10087.4,6
"276",15378.7721935952,2001,12049.23,6
"277",18796.5275654513,2002,13082.53,6
"278",20397.4112337643,2003,12938.47,6
"279",19359.14346157,2004,11849.27,6
"280",17266.7104458311,2005,10878.33,6
"281",15633.0101954796,2006,9517.71,6
"282",14203.8095119806,2007,11166.58,6
"283",15922.6423711237,2008,12296.11,6
"284",16724.7286611768,2009,12048.17,6
"285",15839.3430373207,2010,10483.41,6
"286",13221.7822020736,2011,7907.321,6
"287",9573.53143760086,2012,4454.36,6
"288",5394.31278556139,2013,2606.641,6
"289",3291.96803540133,2014,1605.93,6
"290",2375.18946319702,2015,1080.721,6
"291",2232.82109871111,2016,1733.662,6
"292",3547.93506976232,2017,2069,6
"293",4363.4025233656,2018,1779.691,6
"294",4278.68004512332,2019,1865.13,6
"295",4724.92858591077,2020,2469.322,6
"296",5806.01275108367,2021,3232.004,6
"297",6967.33768111416,2022,4117.516,6
"298",8314.67441346586,2023,4808.635,6
"299",9313.1197064212,2024,5809.4,6
"300",10738.456781738,2025,6566.249,6
"301",11755.6762773259,2026,7353.528,6
"302",12569.7508185315,2027,7284.257,6
"303",12676.0147314662,2028,7463.796,6
"304",12756.4987700468,2029,7150.061,6
"305",12691.0335144701,2030,7081.612,6
"306",12701.4621815937,2031,7283.068,6
"307",13102.7897067628,2032,7504.122,6
"308",13272.113132705,2033,8067.13,6
"309",13773.0307045362,2034,8779.386,6
"310",14061.3251141234,2035,9947.39,6
"311",14562.7159956765,2036,11227.52,6
"312",15157.1106505471,2037,12910.28,6
"313",22430.7558825955,1986,24325.81,7
"314",24086.8280575368,1987,26091.775,7
"315",25754.745454017,1988,27261.18,7
"316",27247.3959287642,1989,33532.415,7
"317",34367.44991139,1990,35948.845,7
"318",37680.0742704014,1991,30343.06,7
"319",31962.6094261278,1992,18886.095,7
"320",20045.5743803505,1993,12277.27,7
"321",13445.4109591479,1994,10522.99,7
"322",12127.8931402497,1995,11008.84,7
"323",13299.6177721852,1996,11181.78,7
"324",13933.8645442518,1997,9121.449,7
"325",12004.4692234545,1998,7945.332,7
"326",11215.4142386893,1999,8042.476,7
"327",12161.2909466761,2000,10082.955,7
"328",15378.772192113,2001,12063.215,7
"329",18796.5275647872,2002,13057.16,7
"330",20397.4112334746,2003,12906.81,7
"331",19359.1434614335,2004,11821.25,7
"332",17266.7104457693,2005,10879.12,7
"333",15633.0101954537,2006,9514.551,7
"334",14203.8095119715,2007,11187.53,7
"335",15922.6423711198,2008,12316.85,7
"336",16724.7286611752,2009,12089.42,7
"337",15839.3430373201,2010,10490.235,7
"338",13221.7822020735,2011,7922.0575,7
"339",9573.53143760081,2012,4468.772,7
"340",5394.31278556138,2013,2618.1345,7
"341",3291.96803540133,2014,1626.0885,7
"342",2375.18946319702,2015,1133.523,7
"343",2232.82109871111,2016,1850.027,7
"344",3547.93506976232,2017,2273.234,7
"345",4363.4025233656,2018,2104.8625,7
"346",4278.68004512332,2019,2342.5965,7
"347",4724.98591232369,2020,2834.0025,7
"348",5544.37340580201,2021,3283.948,7
"349",6335.93848568648,2022,3851.208,7
"350",7295.55301021354,2023,4108.441,7
"351",7940.39176421529,2024,4508.725,7
"352",8791.34546268208,2025,5002.252,7
"353",9886.19647753,2026,5488.398,7
"354",11173.0598286353,2027,6129.877,7
"355",11963.3969270855,2028,6422.281,7
"356",12533.2201575319,2029,6943.428,7
"357",13067.3906606811,2030,7318.743,7
"358",13555.3043474904,2031,7766.375,7
"359",14195.3492731053,2032,8267.714,7
"360",14626.0627531613,2033,8748.033,7
"361",14876.3005922973,2034,9357.002,7
"362",15114.8480350162,2035,10179.62,7
"363",15370.5821031106,2036,11393.03,7
"364",15672.0928485941,2037,12999.15,7
"365",22142.6159714497,1986,24202.795,8
"366",23974.8768699034,1987,26065.03,8
"367",25710.2796486862,1988,27227.335,8
"368",27220.2362467248,1989,33459.955,8
"369",34350.8316707178,1990,35839.19,8
"370",37674.9911794693,1991,30273.085,8
"371",31961.3910407422,1992,18825.42,8
"372",20045.2809847688,1993,12265.1,8
"373",13445.347427968,1994,10498.47,8
"374",12127.882779964,1995,10950.815,8
"375",13299.615707246,1996,11151.965,8
"376",13933.863926569,1997,9102.2875,8
"377",12004.4690231692,1998,7947.074,8
"378",11215.4141643531,1999,8050.3525,8
"379",12161.2909161413,2000,10094.785,8
"380",15378.7721773209,2001,12043.55,8
"381",18796.5275581599,2002,13082.17,8
"382",20397.4112305832,2003,12922.19,8
"383",19359.1434600713,2004,11821.165,8
"384",17266.7104451527,2005,10864.225,8
"385",15633.0101951955,2006,9521.128,8
"386",14203.8095118807,2007,11179.885,8
"387",15922.6423710804,2008,12275.16,8
"388",16724.7286611589,2009,12036.735,8
"389",15839.3430373145,2010,10457.385,8
"390",13221.7822020717,2011,7881.027,8
"391",9573.53143760033,2012,4453.171,8
"392",5394.31278556129,2013,2595.205,8
"393",3291.96803540132,2014,1592.72,8
"394",2375.18946319702,2015,1061.8105,8
"395",2232.82109871111,2016,1681.6095,8
"396",3547.93506976232,2017,1967.025,8
"397",4363.4025233656,2018,1627.0155,8
"398",4278.68004512332,2019,1620.16,8
"399",4725.48362162204,2020,1870.766,8
"400",5635.72612214924,2021,2345.9875,8
"401",6764.74154761459,2022,2840.719,8
"402",8065.72057569585,2023,3340.628,8
"403",9311.98381842214,2024,4038.245,8
"404",10867.741339886,2025,4896.039,8
"405",12810.2111490398,2026,5875.966,8
"406",14649.0158249741,2027,6808.7615,8
"407",16091.6369334654,2028,7867.2165,8
"408",17354.2343952052,2029,8757.577,8
"409",18338.695419431,2030,9707.633,8
"410",19154.641158249,2031,10302.605,8
"411",19244.166875874,2032,10969.665,8
"412",19030.494911044,2033,10959.525,8
"413",18515.3953025634,2034,11344.455,8
"414",18029.1153506149,2035,10877.975,8
"415",16884.3543482106,2036,11502.305,8
"416",16237.1520802616,2037,11973.28,8
"417",19762.3253137479,1986,22333.79,9
"418",22869.3398007813,1987,23509.04,9
"419",23492.8210477734,1988,24592.015,9
"420",24657.575866121,1989,25841.17,9
"421",25916.299774528,1990,32264.87,9
"422",32324.2609542823,1991,35216,9
"423",35286.3736026559,1992,29813.255,9
"424",29839.6104623965,1993,18512.45,9
"425",18589.6835553337,1994,12152.83,9
"426",12248.594333658,1995,10567.105,9
"427",10606.7541505173,1996,11143.915,9
"428",11158.2262763514,1997,11412.97,9
"429",11427.4627637247,1998,9406.4335,9
"430",9426.17011325249,1999,8295.6215,9
"431",8295.84887937448,2000,8487.1795,9
"432",8487.57038236314,2001,10698.445,9
"433",10685.6184281756,2002,12825.67,9
"434",12810.6054847068,2003,13903.78,9
"435",13890.4673509062,2004,13707.445,9
"436",13703.0695296639,2005,12543.245,9
"437",12533.3631200887,2006,11449.755,9
"438",11440.9025630236,2007,9937.765,9
"439",9960.38801345118,2008,11601.53,9
"440",11613.6339928854,2009,12671.88,9
"441",12673.0324813669,2010,12306.505,9
"442",12325.9728242629,2011,10622.655,9
"443",10642.9303237429,2012,8016.9395,9
"444",8019.45803935258,2013,4489.0715,9
"445",4516.21619272397,2014,2657.582,9
"446",2676.99893825405,2015,1762.522,9
"447",1759.86013695055,2016,1462.769,9
"448",1439.88101254476,2017,2607.832,9
"449",2555.22478328137,2018,3637.085,9
"450",3552.2021825003,2019,4102.615,9
"451",3974.07959492041,2020,5569.8265,9
"452",5429.68238003562,2021,7245.683,9
"453",7070.96002514537,2022,9337.9505,9
"454",9080.56583547184,2023,12073.05,9
"455",11719.2727259269,2024,14127.48,9
"456",13834.4356122592,2025,16028.815,9
"457",15703.0008800319,2026,18586.665,9
"458",18138.0982803888,2027,19857.335,9
"459",19469.7963778934,2028,21258.18,9
"460",20669.2501012306,2029,22218.95,9
"461",21566.1794803202,2030,22924.555,9
"462",22181.4983697622,2031,22763.915,9
"463",21895.6304519344,2032,22039.435,9
"464",21167.6919817353,2033,20704.4,9
"465",19494.4317208674,2034,19269.84,9
"466",18071.7819030601,2035,18072.095,9
"467",16808.5114315386,2036,16831.335,9
"468",15222.2751278249,2037,16363.095,9
"469",19779.0559173948,1986,22361.985,10
"470",23002.3898962771,1987,23484.825,10
"471",23527.5536354993,1988,24618.035,10
"472",24673.770915933,1989,25808.815,10
"473",25918.4377740177,1990,32211.1,10
"474",32329.3259748061,1991,35156.155,10
"475",35287.9671876473,1992,29714.5,10
"476",29840.0061011154,1993,18499.29,10
"477",18589.7800416761,1994,12153.035,10
"478",12248.6156011874,1995,10575.365,10
"479",10606.7576613087,1996,11120.955,10
"480",11158.2269466322,1997,11408.06,10
"481",11427.462954796,1998,9410.806,10
"482",9426.17017132345,1999,8288.123,10
"483",8295.84889943331,2000,8466.5965,10
"484",8487.5703900277,2001,10665.21,10
"485",10685.6184318914,2002,12797.845,10
"486",12810.6054863353,2003,13867.91,10
"487",13890.4673515909,2004,13703.215,10
"488",13703.0695299934,2005,12494.22,10
"489",12533.363120243,2006,11409.14,10
"490",11440.9025630897,2007,9939.9795,10
"491",9960.38801347365,2008,11612.92,10
"492",11613.6339928957,2009,12641.99,10
"493",12673.0324813714,2010,12313.25,10
"494",12325.9728242646,2011,10608.83,10
"495",10642.9303237434,2012,7993.9935,10
"496",8019.45803935274,2013,4502.366,10
"497",4516.216192724,2014,2668.3035,10
"498",2676.99893825405,2015,1768.899,10
"499",1759.86013695055,2016,1465.0435,10
"500",1439.88101254476,2017,2608.941,10
"501",2555.22478328137,2018,3640.554,10
"502",3552.2021825003,2019,4096.8145,10
"503",3974.19102345792,2020,5535.324,10
"504",5376.05849185905,2021,7163.9505,10
"505",6967.08942986972,2022,9133.93,10
"506",8868.55729664878,2023,11808.285,10
"507",11433.4302745703,2024,13866.575,10
"508",13423.8526404441,2025,15744.365,10
"509",15192.0631532739,2026,18310.505,10
"510",17670.8428035365,2027,19549.475,10
"511",18928.7559281792,2028,20763.825,10
"512",20053.8158907278,2029,21634.855,10
"513",20666.1564573158,2030,22370.515,10
"514",21390.2611704419,2031,22178.395,10
"515",21270.5300983287,2032,21442.7,10
"516",20642.9596360107,2033,20067.64,10
"517",19041.1287394551,2034,18726.17,10
"518",17650.9933659855,2035,17613.465,10
"519",16318.6107677915,2036,16231.07,10
"520",14762.2622929039,2037,15681.855,10
"521",19640.6204521025,1986,22344.67,11
"522",22946.8527560236,1987,23515.39,11
"523",23532.1053231288,1988,24573.66,11
"524",24672.3906336962,1989,25794.73,11
"525",25917.6078668089,1990,32254.39,11
"526",32328.2306321297,1991,35192.06,11
"527",35287.6225648287,1992,29766.46,11
"528",29839.9205417438,1993,18544.06,11
"529",18589.7591758952,1994,12192.59,11
"530",12248.6110019498,1995,10580.79,11
"531",10606.7569020779,1996,11153.16,11
"532",11158.2268016798,1997,11427.32,11
"533",11427.4629134756,1998,9411.292,11
"534",9426.17015876524,1999,8299.868,11
"535",8295.84889509546,2000,8476.29,11
"536",8487.57038837019,2001,10671.31,11
"537",10685.6184310878,2002,12797.96,11
"538",12810.6054859832,2003,13889.18,11
"539",13890.4673514428,2004,13712.98,11
"540",13703.0695299221,2005,12533.45,11
"541",12533.3631202096,2006,11415.88,11
"542",11440.9025630754,2007,9938.827,11
"543",9960.38801346879,2008,11604.39,11
"544",11613.6339928935,2009,12647.9,11
"545",12673.0324813704,2010,12290.9,11
"546",12325.9728242642,2011,10588.19,11
"547",10642.9303237433,2012,7976.655,11
"548",8019.4580393527,2013,4477.876,11
"549",4516.21619272399,2014,2659.808,11
"550",2676.99893825405,2015,1758.455,11
"551",1759.86013695055,2016,1452.184,11
"552",1439.88101254476,2017,2584.51,11
"553",2555.22478328137,2018,3602.446,11
"554",3552.2021825003,2019,4043.417,11
"555",3974.22755179218,2020,5140.528,11
"556",5063.87972470087,2021,6329.053,11
"557",6205.42638891803,2022,7724.382,11
"558",7546.8185741198,2023,9616.076,11
"559",9366.3907232913,2024,11117.05,11
"560",10764.9376348645,2025,13048.23,11
"561",12608.5865318846,2026,15365.32,11
"562",14982.1648584522,2027,17270.58,11
"563",16812.6864710833,2028,19014.35,11
"564",18630.100441211,2029,20287.33,11
"565",19571.2586852887,2030,21290.75,11
"566",20650.737886311,2031,21714.92,11
"567",20858.0604769915,2032,21337.41,11
"568",20331.074104152,2033,20098.13,11
"569",18855.7313862534,2034,19117.86,11
"570",17762.2597883048,2035,18085.56,11
"571",16638.311498264,2036,16997.09,11
"572",15223.5658368405,2037,16496.76,11
"573",19806.252408935,1986,22329.445,12
"574",22983.5637282034,1987,23470.04,12
"575",23539.7502147576,1988,24612.65,12
"576",24683.0182209504,1989,25836.615,12
"577",25927.8353141923,1990,32244.975,12
"578",32331.5407584967,1991,35256.805,12
"579",35288.6640152381,1992,29814.02,12
"580",29840.1791022272,1993,18551.775,12
"581",18589.8222323003,1994,12166,12
"582",12248.6249008491,1995,10531.5,12
"583",10606.7591964739,1996,11124.92,12
"584",11158.2272397262,1997,11430.48,12
"585",11427.4630383458,1998,9430.361,12
"586",9426.17019671617,1999,8300.125,12
"587",8295.84890820445,2000,8493.101,12
"588",8487.57039337918,2001,10689.1,12
"589",10685.6184335162,2002,12812.49,12
"590",12810.6054870474,2003,13916.455,12
"591",13890.4673518903,2004,13737.575,12
"592",13703.0695301374,2005,12546.435,12
"593",12533.3631203105,2006,11432.735,12
"594",11440.9025631186,2007,9948.145,12
"595",9960.38801348347,2008,11619.705,12
"596",11613.6339929002,2009,12663.485,12
"597",12673.0324813734,2010,12334.42,12
"598",12325.9728242653,2011,10641.615,12
"599",10642.9303237437,2012,8001.6665,12
"600",8019.4580393528,2013,4504.032,12
"601",4516.21619272401,2014,2664.04,12
"602",2676.99893825405,2015,1764.6455,12
"603",1759.86013695055,2016,1473.366,12
"604",1439.88101254476,2017,2630.277,12
"605",2555.22478328137,2018,3686.659,12
"606",3552.2021825003,2019,4161.42,12
"607",3974.10890369496,2020,5100.9605,12
"608",4869.73358734045,2021,6268.042,12
"609",5954.37652627319,2022,7698.2765,12
"610",7202.59014949685,2023,10254.18,12
"611",9533.25905756263,2024,12353.14,12
"612",11531.297417124,2025,15200.62,12
"613",14109.3518451062,2026,18667.21,12
"614",17373.3857777212,2027,21701.83,12
"615",20062.236554738,2028,25002.835,12
"616",23015.0575426057,2029,27660.375,12
"617",25445.2562533489,2030,30573.23,12
"618",27970.5553456408,2031,31954.285,12
"619",29235.3198260863,2032,32753.21,12
"620",29927.7136441693,2033,31911.75,12
"621",28457.0369741602,2034,30674.475,12
"622",27257.0011392126,2035,28558.185,12
"623",24694.6072811667,2036,26028.205,12
"624",22073.0492949911,2037,23859.13,12
"625",28639.5539833948,1986,26716.255,13
"626",26717.4854970027,1987,27482.095,13
"627",26939.2700198934,1988,27938.835,13
"628",27782.629426293,1989,33923.03,13
"629",34668.1265757613,1990,36170.995,13
"630",37772.0435020611,1991,30505.065,13
"631",31984.6538808255,1992,18988.685,13
"632",20050.8828366785,1993,12274.205,13
"633",13446.5604396265,1994,10477.08,13
"634",12128.0805906655,1995,10990.425,13
"635",13299.6551334834,1996,11169.835,13
"636",13933.8757200924,1997,9123.2635,13
"637",12004.4728472492,1998,7964.708,13
"638",11215.4155836673,1999,8067.176,13
"639",12161.2914991487,2000,10092.93,13
"640",15378.7724597484,2001,12050.66,13
"641",18796.5276846958,2002,13071.095,13
"642",20397.4112857881,2003,12926.97,13
"643",19359.1434860803,2004,11826.55,13
"644",17266.7104569255,2005,10869.715,13
"645",15633.0102001268,2006,9506.622,13
"646",14203.8095136149,2007,11169.79,13
"647",15922.6423718325,2008,12311.46,13
"648",16724.7286614703,2009,12051.66,13
"649",15839.3430374218,2010,10476.555,13
"650",13221.782202105,2011,7915.4745,13
"651",9573.53143760952,2012,4459.5245,13
"652",5394.31278556296,2013,2602.814,13
"653",3291.96803540157,2014,1603.756,13
"654",2375.18946319704,2015,1078.21,13
"655",2232.82109871111,2016,1723.93,13
"656",3547.93506976233,2017,2050.702,13
"657",4363.4025233656,2018,1755.122,13
"658",4278.68004512332,2019,1835.6545,13
"659",4722.28720663144,2020,2458.3135,13
"660",5798.27284961052,2021,3155.9475,13
"661",6822.4655298707,2022,4022.2195,13
"662",7963.77586200488,2023,4566.7215,13
"663",8575.53479793012,2024,5344.0705,13
"664",9395.80276830307,2025,5795.108,13
"665",10033.0710414372,2026,6397.616,13
