"","Year","Scenario","OM","Rho","Frequency","HCR","SSB","SSBest","F_full","Fest","R","Rest","Catchsim","Catchest","REESSB","REEF","rhoSSB"
"1204",1993,24,5,2,2,4,20050.97702,12162.45,1.543551,1.6255425,14684380,10245840,7614.454202,7556.4715,NA,NA,NA
"1205",1994,24,5,2,2,4,13446.58083,10425.185,1.332879,1.454765,5257516,3344132,5755.218639,5724.8265,NA,NA,NA
"1206",1995,24,5,2,2,4,12128.08392,10886.095,0.916881,1.052204,6217710,3580229.5,4938.13648,4907.7185,NA,NA,NA
"1207",1996,24,5,2,2,4,13299.6558,11046.835,0.8162326,0.99420675,5584570,2929481.5,5362.602219,5355.945,NA,NA,NA
"1208",1997,24,5,2,2,4,13933.87592,8966.982,0.6711441,0.8727363,9777971,4801602,4106.215534,4087.669,NA,NA,NA
"1209",1998,24,5,2,2,4,12004.47291,7798.688,0.5597291,0.78374755,9105385,4221385,3210.603899,3193.8545,NA,NA,NA
"1210",1999,24,5,2,2,4,11215.41561,7887.957,0.3747781,0.54354405,19041730,8354205.5,2332.846675,2333.5935,NA,NA,NA
"1211",2000,24,5,2,2,4,12161.29151,9895.371,0.4428962,0.64607465,11455660,4903149,3369.379396,3359.4245,NA,NA,NA
"1212",2001,24,5,2,2,4,15378.77246,11861.305,0.4594742,0.68963785,2976459,1268424.5,4168.642038,4178.606,NA,NA,NA
"1213",2002,24,5,2,2,4,18796.52769,12840.565,0.3626093,0.53981925,13175370,5563712,4002.828268,3985.7965,NA,NA,NA
"1214",2003,24,5,2,2,4,20397.41129,12680.915,0.3926542,0.5691941,4777869,2017557.5,4424.915091,4440.535,NA,NA,NA
"1215",2004,24,5,2,2,4,19359.14349,11620.95,0.4701816,0.6662126,15418270,6622778,4443.686217,4448.3865,NA,NA,NA
"1216",2005,24,5,2,2,4,17266.71046,10661.835,0.6450534,0.9165906,9185212,4091504,5062.128049,5060.6625,NA,NA,NA
"1217",2006,24,5,2,2,4,15633.0102,9315.121,0.4354878,0.6155535,15170260,7017529.5,3067.887018,3062.689,NA,NA,NA
"1218",2007,24,5,2,2,4,14203.80951,10980.43,0.481724,0.646265,11425310,5544277,3798.595002,3797.207,NA,NA,NA
"1219",2008,24,5,2,2,4,15922.64237,12113.085,0.6653683,0.85052765,8282485,4178314,5151.754469,5142.8415,NA,NA,NA
"1220",2009,24,5,2,2,4,16724.72866,11953.415,0.7703221,0.95541375,5282501,2787521.5,5565.333333,5575.1035,NA,NA,NA
"1221",2010,24,5,2,2,4,15839.34304,10392.645,0.8866648,1.063305,3214456,1728952.5,5339.020292,5340.518,NA,NA,NA
"1222",2011,24,5,2,2,4,13221.7822,7857.321,1.307762,1.524335,3123141,1633869.5,5109.970721,5084.0235,NA,NA,NA
"1223",2012,24,5,2,2,4,9573.531438,4431.332,1.481667,1.729163,3451363,1473204,3032.407788,3024.134,NA,NA,NA
"1224",2013,24,5,2,2,4,5394.312786,2587.902,1.858794,2.299578,1711859,593423.7,1952.698835,1935.797,NA,NA,NA
"1225",2014,24,5,2,2,4,3291.968035,1584.1755,1.668793,2.6426265,5726967,1725670,1242.39066,1229.6935,NA,NA,NA
"1226",2015,24,5,2,2,4,2375.189463,1051.857,0.2698311,0.5179426,2311249,597364.8,260.327718,260.26365,NA,NA,NA
"1227",2016,24,5,2,2,4,2232.821099,1675.656,0.3742287,0.7474754,1355431,311851.45,578.9498259,581.7504,NA,NA,NA
"1228",2017,24,5,2,2,4,3547.93507,1966.8785,0.3788805,0.8644592,3061964,656219.85,857.4885428,863.54875,NA,NA,NA
"1229",2018,24,5,2,2,4,4363.402523,1628.2385,0.198409,0.51826705,4260899,896808.4,515.7121064,518.78925,NA,NA,NA
"1230",2019,24,5,2,2,4,4278.680045,1630.573,0.146208717,0.41185355,2350063.513,502579.05,412.6095522,416.00025,6.820361696,10.94097992,NA
"1231",2020,24,5,2,2,4,4722.134309,1880.8135,0.09960217,0.3175461,4034649.427,904220.4,330.1223944,348.32455,12.14411279,9.094242562,0.118248992
"1232",2021,24,5,2,2,4,5582.2988,2315.954,0.096694932,0.2658819,3430411.496,786341.9,396.1817931,404.7292,15.49349577,-20.78473476,0.175502237
"1233",2022,24,5,2,2,4,6537.714959,2825.0725,0.098455853,0.2540354,5102617.002,1209412,475.4609349,481.4236,18.92605493,-27.96326241,0.227564867
"1234",2023,24,5,2,2,4,7609.453227,3238.69,0.106452033,0.26187685,5220603.224,1286668.5,570.6016589,579.0729,23.52717077,-35.79204052,0.265901244
"1235",2024,24,5,2,2,4,8473.14745,3740.93,0.115110681,0.2673237,6006430.865,1557211,684.7756918,684.7006,26.90641142,-37.76476313,0.295624237
