"","Time","Scenario","SSBratio"
"1618","Medium-term",1,0.701566904789442
"1619","Medium-term",1,0.851068908506643
"1620","Medium-term",1,0.636370690158058
"1621","Medium-term",1,0.694605596777609
"1622","Medium-term",1,0.973749266329329
"1623","Medium-term",1,0.838882713735373
"1624","Medium-term",1,0.867171588844643
"1625","Medium-term",1,1.01389414824042
"1626","Medium-term",1,0.651004219502096
"1627","Medium-term",1,0.624731291325115
"1628","Medium-term",1,0.890428749191141
"1629","Medium-term",1,0.685716192387151
"1630","Medium-term",1,0.933671761199755
"1631","Medium-term",1,0.953197916714445
"1632","Medium-term",1,0.888216053216206
"1633","Medium-term",1,0.999108765515246
"1634","Medium-term",1,0.772152313325262
"1635","Medium-term",1,1.01411086873215
"1636","Medium-term",1,1.10013849409694
"1637","Medium-term",1,0.939463430973045
"1638","Medium-term",1,0.941808390704896
"1639","Medium-term",1,1.01460146754757
"1640","Medium-term",1,0.725621632690025
"1641","Medium-term",1,0.817453144589068
"1642","Medium-term",1,0.925739890438102
"1643","Medium-term",1,0.746544364611661
"1644","Medium-term",1,0.705664162034596
"1645","Medium-term",1,0.876711855709355
"1646","Medium-term",1,0.858530464445159
"1647","Medium-term",1,1.09175218417774
"1648","Medium-term",1,1.02034240618111
"1649","Medium-term",1,0.681056228943946
"1650","Medium-term",1,0.6749936671409
"1651","Medium-term",1,1.02162507927586
"1652","Medium-term",1,1.15105854159659
"1653","Medium-term",1,0.902767599414819
"1654","Medium-term",1,0.850744250133438
"1655","Medium-term",1,0.987577992468243
"1656","Medium-term",1,0.992170373075923
"1657","Medium-term",1,0.951856428323608
"1658","Medium-term",1,0.658641138388144
"1659","Medium-term",1,0.331697291617492
"1660","Medium-term",1,0.854285852535342
"1661","Medium-term",1,0.95204139231814
"1662","Medium-term",1,0.821148255745553
"1663","Medium-term",1,0.861678971345349
"1664","Medium-term",1,0.716282529847714
"1665","Medium-term",1,1.11379255360005
"1666","Medium-term",1,1.17719931488673
"1667","Medium-term",1,0.569707791029034
"1668","Medium-term",1,0.774608015558466
"1669","Medium-term",1,0.698863091474751
"1670","Medium-term",1,0.861111223871603
"1671","Medium-term",1,0.972523951545973
"1672","Medium-term",1,0.707609652258212
"1673","Medium-term",1,1.24159546171104
"1674","Medium-term",1,0.886547815765201
"1675","Medium-term",1,0.935399417472864
"1676","Medium-term",1,0.74840215102292
"1677","Medium-term",1,0.629792025653385
"1678","Medium-term",1,0.86256859801141
"1679","Medium-term",1,0.609164220464346
"1680","Medium-term",1,0.977273710884606
"1681","Medium-term",1,0.779135445382624
"1682","Medium-term",1,0.864952969816755
"1683","Medium-term",1,0.908270068774717
"1684","Medium-term",1,0.777405335844298
"1685","Medium-term",1,0.95346588810931
"1686","Medium-term",1,0.781993668511803
"1687","Medium-term",1,0.917872501072289
"1688","Medium-term",1,0.845244355490391
"1689","Medium-term",1,0.814204197257922
"1690","Medium-term",1,0.837172034823981
"1691","Medium-term",1,0.934074239597322
"1692","Medium-term",1,0.771918536761559
"1693","Medium-term",1,0.61166541517286
"1694","Medium-term",1,0.631956660098873
"1695","Medium-term",1,1.169108635862
"1696","Medium-term",1,0.82923659916543
"1697","Medium-term",1,0.901468342649742
"1698","Medium-term",1,1.10059505151951
"1699","Medium-term",1,0.960334286104454
"1700","Medium-term",1,0.848229602671964
"1701","Medium-term",1,0.768180831616948
"1702","Medium-term",1,1.01405802174028
"1703","Medium-term",1,0.969316281202797
"1704","Medium-term",1,0.978232576195467
"1705","Medium-term",1,0.833382293905636
"1706","Medium-term",1,0.752259409450161
"1707","Medium-term",1,1.02568586011583
"1708","Medium-term",1,0.879097977149385
"1709","Medium-term",1,1.06164295646794
"1710","Medium-term",1,0.719748116975852
"1711","Medium-term",1,0.757782346562274
"1712","Medium-term",1,1.00014099733488
"1713","Medium-term",1,0.653679342027481
"1714","Medium-term",1,0.829378934695149
"1715","Medium-term",1,0.848559768059885
"1716","Medium-term",1,0.737328504644061
"1717","Medium-term",1,0.935414402297753
"1718","Medium-term",1,0.700849760230224
"1719","Medium-term",1,0.767883096053329
"1720","Medium-term",1,0.803614063098148
"1721","Medium-term",1,0.704800485266097
"1722","Medium-term",1,0.78185357266101
"1723","Medium-term",1,0.88432019992725
"1724","Medium-term",1,1.22877042986719
"1725","Medium-term",1,0.714086230937115
"1726","Medium-term",1,0.705823994576203
"1727","Medium-term",1,0.906759217565681
"1728","Medium-term",1,0.84576456267056
"1729","Medium-term",1,0.982409874445686
"1730","Medium-term",1,0.956779465923217
"1731","Medium-term",1,1.10133748895356
"1732","Medium-term",1,0.566014120470116
"1733","Medium-term",1,1.04581895218365
"1734","Medium-term",1,0.901308304216266
"1735","Medium-term",1,0.654143601652926
"1736","Medium-term",1,0.820425528781079
"1737","Medium-term",1,0.974347452747698
"1738","Medium-term",1,0.691078009550827
"1739","Medium-term",1,0.759988793517333
"1740","Medium-term",1,0.985729602905993
"1741","Medium-term",1,0.812917281628671
"1742","Medium-term",1,1.03495923345816
"1743","Medium-term",1,1.09179684988153
"1744","Medium-term",1,1.00728261897245
"1745","Medium-term",1,0.764134829933658
"1746","Medium-term",1,0.680748560553815
"1747","Medium-term",1,1.0475607622481
"1748","Medium-term",1,0.996899183193878
"1749","Medium-term",1,1.15810180892617
"1750","Medium-term",1,0.949197620114833
"1751","Medium-term",1,0.748596463374818
"1752","Medium-term",1,0.959456928464924
"1753","Medium-term",1,0.837581211323137
"1754","Medium-term",1,0.715973299157428
"1755","Medium-term",1,1.09410546072458
"1756","Medium-term",1,0.788726038885708
"1757","Medium-term",1,0.984332090675954
"1758","Medium-term",1,1.26802779683317
"1759","Medium-term",1,0.686141644896689
"1760","Medium-term",1,0.920041270223915
"1761","Medium-term",1,0.806243742643795
"1762","Medium-term",1,0.598743803937283
"1763","Medium-term",1,0.991714291934237
"1764","Medium-term",1,0.769602118666445
"1765","Medium-term",1,1.18734105166393
"1766","Medium-term",1,0.758886581323133
"1767","Medium-term",1,0.969435419954618
"1768","Medium-term",1,0.847208687405132
"1769","Medium-term",1,0.598051063018717
"1770","Medium-term",1,0.924952778913681
"1771","Medium-term",1,0.749897259049446
"1772","Medium-term",1,0.785516013651029
"1773","Medium-term",1,0.858977356730876
"1774","Medium-term",1,0.719494153690064
"1775","Medium-term",1,0.985123301425411
"1776","Medium-term",1,0.831311447813273
"1777","Medium-term",1,0.81707216430865
"1778","Medium-term",1,0.856403099404016
"1779","Medium-term",1,0.901029540867693
"1780","Medium-term",1,0.580071581498236
"1781","Medium-term",1,0.87646715279471
"1782","Medium-term",1,0.693471530888706
"1783","Medium-term",1,0.877040763963782
"1784","Medium-term",1,1.04981364385159
"1785","Medium-term",1,0.673779484161642
"1786","Medium-term",1,0.932251377000571
"1787","Medium-term",1,0.820474953281089
"1788","Medium-term",1,0.786892099749246
"1789","Medium-term",1,0.550311857829289
"1790","Medium-term",1,0.876537247958813
"1791","Medium-term",1,0.933203180906388
"1792","Medium-term",1,0.718472359026425
"1793","Medium-term",1,0.796203670054563
"1794","Medium-term",1,0.712715481704128
"1795","Medium-term",1,0.662785498239275
"1796","Medium-term",1,0.957687322341682
"1797","Medium-term",1,0.672709290117621
"1798","Medium-term",1,0.740654606548677
"1799","Medium-term",1,0.800382036176442
"1800","Medium-term",1,0.641437041609367
"1801","Medium-term",1,0.848135070779162
"1802","Medium-term",1,1.0177819800189
"1803","Medium-term",1,0.857795466222903
"1804","Medium-term",1,0.747879882876552
"1805","Medium-term",1,0.896527269267685
"1806","Medium-term",1,1.01376396483041
"1807","Medium-term",1,0.807756445245489
"1808","Medium-term",1,0.862000205339439
"1809","Medium-term",1,0.843674671590391
"1810","Medium-term",1,1.41201146468051
"1811","Medium-term",1,0.960199463371073
"1812","Medium-term",1,0.867140254801095
"1813","Medium-term",1,0.947818629777096
"1814","Medium-term",1,1.12480344771617
"1815","Medium-term",1,0.831021460265477
"1816","Medium-term",1,0.731921930996719
"1817","Medium-term",1,0.645579428153874
"1818","Medium-term",1,0.733377394903031
"1819","Medium-term",1,0.791755641235881
"1820","Medium-term",1,0.929433664280742
"1821","Medium-term",1,0.7820883526785
"1822","Medium-term",1,0.747144562197393
"1823","Medium-term",1,0.923662508963915
"1824","Medium-term",1,1.06603757893909
"1825","Medium-term",1,0.720906939817684
"1826","Medium-term",1,1.0195701221115
"1827","Medium-term",1,0.585377544148715
"1828","Medium-term",1,0.93978055282401
"1829","Medium-term",1,0.886171293360419
"1830","Medium-term",1,1.14512380586262
"1831","Medium-term",1,0.641535340931683
"1832","Medium-term",1,0.965513840414321
"1833","Medium-term",1,0.86076636506735
"1834","Medium-term",1,0.775733414379916
"1835","Medium-term",1,0.92854607155746
"1836","Medium-term",1,0.601226824064597
"1837","Medium-term",1,0.777225507988792
"1838","Medium-term",1,0.805758352876389
"1839","Medium-term",1,0.657442537382944
"1840","Medium-term",1,1.04261771234502
"1841","Medium-term",1,1.09564765481794
"1842","Medium-term",1,0.63928792095648
"1843","Medium-term",1,1.13002308466058
"1844","Medium-term",1,0.831723682922159
"1845","Medium-term",1,0.765349976094343
"1846","Medium-term",1,0.403119606194606
"1847","Medium-term",1,0.778680389114523
"1848","Medium-term",1,0.869936362166327
"1849","Medium-term",1,0.82618221746928
"1850","Medium-term",1,0.880436384469722
"1851","Medium-term",1,1.04760991227462
"1852","Medium-term",1,0.719562933901927
"1853","Medium-term",1,0.692583345780112
"1854","Medium-term",1,0.889265655978092
"1855","Medium-term",1,0.92996000608332
"1856","Medium-term",1,0.879934227682094
"1857","Medium-term",1,0.877898501906414
"1858","Medium-term",1,1.18769544797291
"1859","Medium-term",1,0.840573221183889
"1860","Medium-term",1,0.829971921742212
"1861","Medium-term",1,0.907890428208138
"1862","Medium-term",1,1.11634300223294
"1863","Medium-term",1,1.00781474043378
"1864","Medium-term",1,0.784950519084548
"1865","Medium-term",1,0.896531583523409
"1866","Medium-term",1,1.00170465593888
"1867","Medium-term",1,1.10812939802181
"1868","Medium-term",1,0.927400661927695
"1869","Medium-term",1,1.13929392045917
"1870","Medium-term",1,0.948916888222054
"1871","Medium-term",1,1.05696842749094
"1872","Medium-term",1,0.847659224787299
"1873","Medium-term",1,0.600748054105939
"1874","Medium-term",1,0.614391268355647
"1875","Medium-term",1,0.672847651431429
"1876","Medium-term",1,0.854356361236142
"1877","Medium-term",1,0.726610988431356
"1878","Medium-term",1,1.12627780252037
"1879","Medium-term",1,0.719783209223082
"1880","Medium-term",1,0.891461743538788
"1881","Medium-term",1,0.875476345003385
"1882","Medium-term",1,0.766863235516043
"1883","Medium-term",1,1.0817686200807
"1884","Medium-term",1,0.586134298811009
"1885","Medium-term",1,0.743317037629579
"1886","Medium-term",1,0.676990666496803
"1887","Medium-term",1,0.850245177951785
"1888","Medium-term",1,0.899400875240683
"1889","Medium-term",1,0.877407644178873
"1890","Medium-term",1,0.551601657374261
"1891","Medium-term",1,0.76898787279711
"1892","Medium-term",1,0.99919005522283
"1893","Medium-term",1,0.634755784533228
"1894","Medium-term",1,0.930583384965097
"1895","Medium-term",1,0.706267176012078
"1896","Medium-term",1,1.03450383952558
"1897","Medium-term",1,0.858543404791183
"1898","Medium-term",1,0.780516219742662
"1899","Medium-term",1,1.0433857436296
"1900","Medium-term",1,0.94699633208875
"1901","Medium-term",1,0.897380685638338
"1902","Medium-term",1,0.906650879566577
"1903","Medium-term",1,0.902718887878116
"1904","Medium-term",1,1.03342178873034
"1905","Medium-term",1,0.645590909890143
"1906","Medium-term",1,0.828938750629554
"1907","Medium-term",1,0.977266105521084
"1908","Medium-term",1,0.880387249902023
"1909","Medium-term",1,0.802920944123338
"1910","Medium-term",1,0.772349904985797
"1911","Medium-term",1,0.972590342518677
"1912","Medium-term",1,0.920973809640492
"1913","Medium-term",1,0.967843282491631
"1914","Medium-term",1,0.678075400288066
"1915","Medium-term",1,0.75926633024296
"1916","Medium-term",1,0.727534112944806
"1917","Medium-term",1,0.913582003666431
"1918","Medium-term",1,0.794853639721006
"1919","Medium-term",1,0.88977016488975
"1920","Medium-term",1,0.770824220142523
"1921","Medium-term",1,0.882890237529769
"1922","Medium-term",1,0.969357860828004
"1923","Medium-term",1,0.875217218601695
"1924","Medium-term",1,1.05953916293479
"1925","Medium-term",1,0.799505459425357
"1926","Medium-term",1,0.745778212749867
"1927","Medium-term",1,0.821112823880028
"1928","Medium-term",1,0.810154574473053
"1929","Medium-term",1,1.00726169024068
"1930","Medium-term",1,0.766566981428343
"1931","Medium-term",1,0.798702500118848
"1932","Medium-term",1,0.811160071917779
"1933","Medium-term",1,1.05301987486606
"1934","Medium-term",1,0.81814002236199
"1935","Medium-term",1,0.720085725119196
"1936","Medium-term",1,0.837627407133987
"1937","Medium-term",1,0.978379644646218
"1938","Medium-term",1,0.582784843560855
"1939","Medium-term",1,0.87010791971324
"1940","Medium-term",1,0.713478008687136
"1941","Medium-term",1,0.734805997636238
"1942","Medium-term",1,0.781065144460633
"1943","Medium-term",1,0.863602558988016
"1944","Medium-term",1,0.937904226792468
"1945","Medium-term",1,0.841298202639008
"1946","Medium-term",1,1.07166266018014
"1947","Medium-term",1,0.933299071167082
"1948","Medium-term",1,0.901345580722597
"1949","Medium-term",1,0.782124457520867
"1950","Medium-term",1,0.859425136865385
"1951","Medium-term",1,0.778306289774305
"1952","Medium-term",1,0.821475733712553
"1953","Medium-term",1,0.656241272804781
"1954","Medium-term",1,0.73189697551782
"1955","Medium-term",1,0.597900061335736
"1956","Medium-term",1,0.709754671766577
"1957","Long-term",1,1.27707820341727
"1958","Long-term",1,1.11164148158391
"1959","Long-term",1,1.30924946308583
"1960","Long-term",1,1.19705509022421
"1961","Long-term",1,1.46683792699819
"1962","Long-term",1,1.17810175260889
"1963","Long-term",1,1.55702039712067
"1964","Long-term",1,1.03349059099939
"1965","Long-term",1,1.21964705415
"1966","Long-term",1,1.42253836237553
"1967","Long-term",1,1.58412403541098
"1968","Long-term",1,1.62368680049472
"1969","Long-term",1,0.779841296451536
"1970","Long-term",1,1.33652910377642
"1971","Long-term",1,1.28178566245304
"1972","Long-term",1,1.46730050676106
"1973","Long-term",1,1.52143733267333
"1974","Long-term",1,1.41935167400722
"1975","Long-term",1,1.31887166782792
"1976","Long-term",1,1.27662295666991
"1977","Long-term",1,1.45253852439321
"1978","Long-term",1,1.15466090910949
"1979","Long-term",1,1.29565024801628
"1980","Long-term",1,1.34387862172247
"1981","Long-term",1,1.51470620150763
"1982","Long-term",1,1.16953939720133
"1983","Long-term",1,1.54115213240834
"1984","Long-term",1,1.17770034338149
"1985","Long-term",1,1.08467275065865
"1986","Long-term",1,1.20483134424421
"1987","Long-term",1,1.04942658459337
"1988","Long-term",1,1.34980088620911
"1989","Long-term",1,1.36989104480836
"1990","Long-term",1,1.65030815647857
"1991","Long-term",1,1.43053929342882
"1992","Long-term",1,1.27783075495751
"1993","Long-term",1,1.72553232208758
"1994","Long-term",1,1.70655386026727
"1995","Long-term",1,1.3118581232168
"1996","Long-term",1,1.28433067233766
"1997","Long-term",1,1.46311651929625
"1998","Long-term",1,1.15902703703357
"1999","Long-term",1,1.27035637631972
"2000","Long-term",1,1.59938649174105
"2001","Long-term",1,1.50779807489948
"2002","Long-term",1,1.51741115881132
"2003","Long-term",1,1.26384822203827
"2004","Long-term",1,1.31120015964337
"2005","Long-term",1,1.43459246296906
"2006","Long-term",1,1.10516354818921
"2007","Long-term",1,1.13425939114941
"2008","Long-term",1,1.40000319394607
"2009","Long-term",1,1.0421890075794
"2010","Long-term",1,0.978538574227486
"2011","Long-term",1,1.42240872692576
"2012","Long-term",1,1.35875910574685
"2013","Long-term",1,1.11711786042943
"2014","Long-term",1,1.36426940644133
"2015","Long-term",1,1.19951888671482
"2016","Long-term",1,1.46480601531353
"2017","Long-term",1,1.46957472348457
"2018","Long-term",1,1.50283903483734
"2019","Long-term",1,1.27428880894084
"2020","Long-term",1,1.50255175913697
"2021","Long-term",1,1.21452290892379
"2022","Long-term",1,1.12189817026551
"2023","Long-term",1,1.43490913971423
"2024","Long-term",1,1.42131531584446
"2025","Long-term",1,1.17099368372603
"2026","Long-term",1,1.29992525653417
"2027","Long-term",1,1.54806802968899
"2028","Long-term",1,1.27539856281878
"2029","Long-term",1,1.61515471268246
"2030","Long-term",1,1.27429027420203
"2031","Long-term",1,1.26145598042914
"2032","Long-term",1,1.22867848037952
"2033","Long-term",1,1.16213798048866
"2034","Long-term",1,1.12796579720769
"2035","Long-term",1,1.50091049797562
"2036","Long-term",1,1.59154196534045
"2037","Long-term",1,1.00133260887442
"2038","Long-term",1,1.07040697113073
"2039","Long-term",1,1.05336694438007
"2040","Long-term",1,1.72000734940781
"2041","Long-term",1,1.31298991114286
"2042","Long-term",1,1.45188140058245
"2043","Long-term",1,1.4964625756604
"2044","Long-term",1,1.53824419407658
"2045","Long-term",1,1.20751279631382
"2046","Long-term",1,1.19725097530309
"2047","Long-term",1,1.63205026463591
"2048","Long-term",1,1.30976247597296
"2049","Long-term",1,1.49718461204728
"2050","Long-term",1,1.53021695261898
"2051","Long-term",1,1.52415823280904
"2052","Long-term",1,0.823989752641178
"2053","Long-term",1,1.39271372325897
"2054","Long-term",1,1.23472753479493
"2055","Long-term",1,1.26908036397553
"2056","Long-term",1,1.34327078998999
"2057","Long-term",1,1.53405339712716
"2058","Long-term",1,1.57803248275819
"2059","Long-term",1,1.31158236570996
"2060","Long-term",1,1.36795082104172
"2061","Long-term",1,1.18457903982813
"2062","Long-term",1,1.32562106203999
"2063","Long-term",1,1.19601685816544
"2064","Long-term",1,1.2574123421617
"2065","Long-term",1,1.31835107362206
"2066","Long-term",1,1.77718180352523
"2067","Long-term",1,1.51181900043326
"2068","Long-term",1,1.38325687497353
"2069","Long-term",1,1.40933040823221
"2070","Long-term",1,1.26662071650238
"2071","Long-term",1,1.11361224843113
"2072","Long-term",1,1.32474190824823
"2073","Long-term",1,0.875690640102491
"2074","Long-term",1,1.08455725512604
"2075","Long-term",1,1.09010562770306
"2076","Long-term",1,1.16556984602356
"2077","Long-term",1,1.39553712565462
"2078","Long-term",1,1.25133640720336
"2079","Long-term",1,1.29766710037597
"2080","Long-term",1,1.0401813368055
"2081","Long-term",1,1.34400277352502
"2082","Long-term",1,1.29874674033945
"2083","Long-term",1,1.55139715299879
"2084","Long-term",1,1.49781898893723
"2085","Long-term",1,1.39141812700746
"2086","Long-term",1,1.12870847096625
"2087","Long-term",1,1.39234096847764
"2088","Long-term",1,1.24962407808476
"2089","Long-term",1,1.3996206605221
"2090","Long-term",1,1.33605338405925
"2091","Long-term",1,1.36201012670209
"2092","Long-term",1,1.56573959266624
"2093","Long-term",1,1.44475525833247
"2094","Long-term",1,1.17968417388438
"2095","Long-term",1,1.14345435263111
"2096","Long-term",1,1.31369857347939
"2097","Long-term",1,1.74439544140089
"2098","Long-term",1,1.28695510336572
"2099","Long-term",1,1.654466669989
"2100","Long-term",1,1.27066173772846
"2101","Long-term",1,1.41238257831201
"2102","Long-term",1,1.51927851120543
"2103","Long-term",1,1.25795281699449
"2104","Long-term",1,0.894024686090506
"2105","Long-term",1,1.31940307762791
"2106","Long-term",1,1.333050130221
"2107","Long-term",1,1.24327734385082
"2108","Long-term",1,1.33327076027004
"2109","Long-term",1,1.21483741670462
"2110","Long-term",1,1.2519222722551
"2111","Long-term",1,1.56729345740665
"2112","Long-term",1,1.21663551400789
"2113","Long-term",1,1.65443090262036
"2114","Long-term",1,1.3949232119331
"2115","Long-term",1,1.34878700948455
"2116","Long-term",1,1.30860290402817
"2117","Long-term",1,1.57673892496142
"2118","Long-term",1,1.29951721893965
"2119","Long-term",1,1.42756291081766
"2120","Long-term",1,1.16325959021826
"2121","Long-term",1,1.52042314794896
"2122","Long-term",1,1.40240028427811
"2123","Long-term",1,1.36426430932693
"2124","Long-term",1,1.25004604497056
"2125","Long-term",1,1.44828996375687
"2126","Long-term",1,1.59527107412551
"2127","Long-term",1,1.21209771124565
"2128","Long-term",1,1.63832842111786
"2129","Long-term",1,1.43034821818805
"2130","Long-term",1,1.36598631487393
"2131","Long-term",1,1.46272632584679
"2132","Long-term",1,1.33384994521891
"2133","Long-term",1,1.68326414312134
"2134","Long-term",1,1.38471189242214
"2135","Long-term",1,1.14048792457909
"2136","Long-term",1,1.2866410643704
"2137","Long-term",1,1.57194535857255
"2138","Long-term",1,1.30897342279141
"2139","Long-term",1,1.70925922285533
"2140","Long-term",1,1.35164060003246
"2141","Long-term",1,1.25809149886873
"2142","Long-term",1,1.13557620909733
"2143","Long-term",1,1.23919155101449
"2144","Long-term",1,1.09735647315066
"2145","Long-term",1,1.27311966649331
"2146","Long-term",1,1.59789061260699
"2147","Long-term",1,1.46283368249005
"2148","Long-term",1,1.25505215590106
"2149","Long-term",1,1.25873519172549
"2150","Long-term",1,1.64020283265944
"2151","Long-term",1,1.47128112780489
"2152","Long-term",1,0.971327487297145
"2153","Long-term",1,1.21125702647994
"2154","Long-term",1,1.50221218434817
"2155","Long-term",1,1.35022020850976
"2156","Long-term",1,1.58341208348408
"2157","Long-term",1,1.7899355889111
"2158","Long-term",1,1.74703594173805
"2159","Long-term",1,1.11780260856507
"2160","Long-term",1,1.62294335589107
"2161","Long-term",1,1.49883131083185
"2162","Long-term",1,1.30922534457018
"2163","Long-term",1,1.22120713171435
"2164","Long-term",1,1.45995556566397
"2165","Long-term",1,1.51497172169922
"2166","Long-term",1,1.32550894322503
"2167","Long-term",1,1.33278739758721
"2168","Long-term",1,1.06888528272148
"2169","Long-term",1,1.65951854830513
"2170","Long-term",1,1.56511048381281
"2171","Long-term",1,1.25656064468302
"2172","Long-term",1,1.12662822636887
"2173","Long-term",1,1.18576157894488
"2174","Long-term",1,1.29887880743965
"2175","Long-term",1,1.28124324895492
"2176","Long-term",1,1.1987447170897
"2177","Long-term",1,1.13256048901427
"2178","Long-term",1,1.30740944065454
"2179","Long-term",1,1.29947333329864
"2180","Long-term",1,1.46598739757505
"2181","Long-term",1,1.30286159329599
"2182","Long-term",1,1.19209437165578
"2183","Long-term",1,1.46277708059866
"2184","Long-term",1,1.55585331055227
"2185","Long-term",1,0.92967534752057
"2186","Long-term",1,1.44155934666252
"2187","Long-term",1,1.31310182286652
"2188","Long-term",1,1.72456698420586
"2189","Long-term",1,1.40844440077336
"2190","Long-term",1,1.62749657753158
"2191","Long-term",1,1.60958416794776
"2192","Long-term",1,1.38353622692241
"2193","Long-term",1,1.55593500184672
"2194","Long-term",1,1.29076594839259
"2195","Long-term",1,1.67588152601788
"2196","Long-term",1,1.37725838602776
"2197","Long-term",1,1.46154980843212
"2198","Long-term",1,1.43173948824315
"2199","Long-term",1,1.72484349462731
"2200","Long-term",1,1.01755388692049
"2201","Long-term",1,1.34496264800788
"2202","Long-term",1,1.05558833040357
"2203","Long-term",1,1.39184462040917
"2204","Long-term",1,1.31760365667355
"2205","Long-term",1,1.28139589962945
"2206","Long-term",1,1.35967330353821
"2207","Long-term",1,1.29855107806205
"2208","Long-term",1,1.54281362441198
"2209","Long-term",1,1.42833683104766
"2210","Long-term",1,1.47224947765268
"2211","Long-term",1,0.976763417224395
"2212","Long-term",1,1.56266275180317
"2213","Long-term",1,1.7320401988057
"2214","Long-term",1,1.35610929393511
"2215","Long-term",1,1.63347982154333
"2216","Long-term",1,1.24773143664737
"2217","Long-term",1,1.27980795014115
"2218","Long-term",1,1.13915884134425
"2219","Long-term",1,1.78909951851133
"2220","Long-term",1,1.37447669482781
"2221","Long-term",1,1.39983768078109
"2222","Long-term",1,1.25400663714167
"2223","Long-term",1,1.4253810768088
"2224","Long-term",1,0.944482399885725
"2225","Long-term",1,1.16349795031881
"2226","Long-term",1,1.81045147664721
"2227","Long-term",1,1.72721443901391
"2228","Long-term",1,1.30298555880187
"2229","Long-term",1,1.29774519855524
"2230","Long-term",1,1.49985569657939
"2231","Long-term",1,1.36269200035979
"2232","Long-term",1,1.22957552770062
"2233","Long-term",1,1.28129100614078
"2234","Long-term",1,1.48026306412298
"2235","Long-term",1,1.39998779526656
"2236","Long-term",1,1.58977591693462
"2237","Long-term",1,1.24690000332232
"2238","Long-term",1,1.43120984049683
"2239","Long-term",1,1.32514390927493
"2240","Long-term",1,1.72914656334509
"2241","Long-term",1,1.37572546223801
"2242","Long-term",1,1.5684276980923
"2243","Long-term",1,1.07998901534233
"2244","Long-term",1,1.21496423070668
"2245","Long-term",1,1.2357924549492
"2246","Long-term",1,1.26810968545356
"2247","Long-term",1,1.4621178240596
"2248","Long-term",1,1.31923413003822
"2249","Long-term",1,1.68065266432852
"2250","Long-term",1,1.29663363171621
"2251","Long-term",1,1.36219691765966
"2252","Long-term",1,1.44658887272549
"2253","Long-term",1,1.3886442959525
"2254","Long-term",1,1.49430855781575
"2255","Long-term",1,1.35420446539895
"2256","Long-term",1,1.20288065210777
"2257","Long-term",1,1.36521606684691
"2258","Long-term",1,1.29718423916736
"2259","Long-term",1,1.39769915263016
"2260","Long-term",1,0.97930100815591
"2261","Long-term",1,1.28198121430277
"2262","Long-term",1,1.2710191181374
"2263","Long-term",1,1.5269220003533
"2264","Long-term",1,1.30010174640102
"2265","Long-term",1,1.05496191877577
"2266","Long-term",1,1.35052418918877
"2267","Long-term",1,1.57519477846271
"2268","Long-term",1,0.941550005093611
"2269","Long-term",1,1.54355970142299
"2270","Long-term",1,1.47093457864163
"2271","Long-term",1,0.900825070841088
"2272","Long-term",1,1.36425541638612
"2273","Long-term",1,1.28176102052444
"2274","Long-term",1,1.44034031496616
"2275","Long-term",1,1.29319295570246
"2276","Long-term",1,1.10825915438668
"2277","Long-term",1,1.35049832136095
"2278","Long-term",1,1.36460248059098
"2279","Long-term",1,1.5114238435642
"2280","Long-term",1,1.210905870969
"2281","Long-term",1,1.3131924338998
"2282","Long-term",1,1.10489704951794
"2283","Long-term",1,1.75813112644833
"2284","Long-term",1,1.59249298692556
"2285","Long-term",1,1.70871660578626
"2286","Long-term",1,1.54706198870614
"2287","Long-term",1,1.61181375838538
"2288","Long-term",1,1.09630424557441
"2289","Long-term",1,1.35407606069083
"2290","Long-term",1,0.876200813736389
"2291","Long-term",1,1.13975121723206
"2292","Long-term",1,1.61076341248485
"2293","Long-term",1,1.44290104822931
"2294","Long-term",1,1.33020313305588
"2295","Long-term",1,1.84240373629655
"2296","Long-term",1,1.33989509103542
"2297","Long-term",1,1.38298061799999
"2298","Long-term",1,1.34495221815881
"2299","Long-term",1,1.17229056934519
"2300","Long-term",1,1.77744949430231
"2301","Long-term",1,0.902073209813144
"2302","Long-term",1,1.68086767630511
"2303","Long-term",1,1.32121732541096
"2304","Long-term",1,1.62446418341301
"2305","Long-term",1,1.73289824179164
"2306","Long-term",1,1.00795670418462
"2307","Long-term",1,1.29302188291583
"2308","Long-term",1,1.29503300748523
"2309","Long-term",1,1.34586067595185
"2310","Long-term",1,1.53055220079121
"2311","Long-term",1,1.08663353227876
"2312","Long-term",1,1.39069803324021
"2313","Long-term",1,1.39414985142397
"2314","Long-term",1,1.73187824016517
"2315","Long-term",1,1.5977014628542
"2316","Long-term",1,1.56514938174822
"2317","Long-term",1,1.25552159902938
"2318","Long-term",1,0.96851570258411
"2319","Long-term",1,1.72443040336572
"2320","Long-term",1,1.49619646932832
"2321","Long-term",1,1.74119459717545
"2322","Long-term",1,1.47429605201394
"2323","Long-term",1,1.54872825288815
"2324","Long-term",1,1.62692107508613
"2325","Long-term",1,1.06815230639402
"2326","Long-term",1,1.58241456343789
"2327","Long-term",1,1.09931530166317
"2328","Long-term",1,1.35706796409432
"2329","Long-term",1,1.85926003124781
"2330","Long-term",1,1.69698146596177
"2331","Long-term",1,1.13946463653639
"2332","Long-term",1,1.3814025813412
"2333","Long-term",1,1.41533692453338
"2334","Long-term",1,1.30940617826309
"2335","Long-term",1,1.80392753167923
