,F/FMSY,Year,Scenario,SSB/SSBMSY,SSBCI_Lower,SSBCI_Upper,FCI_Lower,FCI_Upper,CatchCI_Lower,CatchCI_Upper,RCI_Lower,RCI_Upper,OM,Rho,Frequency,HCR,SSB,SSBest,F_full,Fest,R,Rest,Catchsim,Catchest,REESSB,REEF,rhoSSB
723,NA,2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,19359.14349,11808.39,0.4701816,0.6493266,15418270,6590592,4443.686217,4443.634,NA,NA,NA
724,NA,2005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,17266.71046,10852.1,0.6450534,0.8932761,9185212,4078043,5062.128049,5068.025,NA,NA,NA
725,NA,2006,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,15633.0102,9504.087,0.4354878,0.600154,15170260,6944724,3067.887018,3078.508,NA,NA,NA
726,NA,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,14203.80951,11155.91,0.481724,0.6326639,11425310,5459910,3798.595002,3808.639,NA,NA,NA
727,NA,2008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,15922.64237,12288.66,0.6653683,0.8376614,8282485,4112725,5151.754469,5170.223,NA,NA,NA
728,NA,2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,16724.72866,12065.31,0.7703221,0.9401333,5282501,2743280,5565.333333,5564.282,NA,NA,NA
729,NA,2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,15839.34304,10487.05,0.8866648,1.050042,3214456,1703602,5339.020292,5336.735,NA,NA,NA
730,NA,2011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,13221.7822,7928.243,1.307762,1.506492,3123141,1612920,5109.970721,5100.765,NA,NA,NA
731,NA,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,9573.531438,4448.942,1.481667,1.705248,3451363,1488373,3032.407788,3019.965,NA,NA,NA
732,NA,2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,5394.312786,2604.603,1.858794,2.256564,1711859,608148.6,1952.698835,1935.552,NA,NA,NA
733,NA,2014,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3291.968035,1604.504,1.668793,2.561836,5726967,1783730,1242.39066,1227.679,NA,NA,NA
734,NA,2015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2375.189463,1088.671,0.2698311,0.497294,2311249,636732.3,260.327718,261.3038,NA,NA,NA
735,NA,2016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2232.821099,1744.956,0.3742287,0.7081946,1355431,344373.2,578.9498259,581.0518,NA,NA,NA
736,NA,2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3547.93507,2083.113,0.3788805,0.7981649,3061964,778991.2,857.4885428,864.5991,NA,NA,NA
737,NA,2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,4363.402523,1804.225,0.198409,0.4588595,4260899,1141497,515.7121064,520.0589,NA,NA,NA
738,NA,1986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,9297.731336,16128.75,0.96721,1.039465,10390600,10399860,6625.168885,6781.605,NA,NA,NA
739,NA,1987,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,16459.8042,20184.59,0.836977,0.8620278,16225800,16299870,8121.098713,8009.452,NA,NA,NA
740,NA,1988,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,20737.3608,22879.44,0.852962,0.8760291,16847800,17022250,9698.445058,9628.905,NA,NA,NA
741,NA,1989,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,23380.73362,24891.59,0.6555,0.6716373,30233800,30422300,8395.096964,8324.984,NA,NA,NA
742,NA,1990,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,25310.42643,31697.55,0.956372,0.9762025,4526620,4524998,13996.02118,13962.27,NA,NA,NA
743,NA,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,31981.63515,35018.47,1.19324,1.212913,4628870,4678992,17913.88335,17928.44,NA,NA,NA
744,NA,1992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,35178.57476,29712.78,1.2111,1.225712,8321060,8361550,16848.91791,16830.53,NA,NA,NA
745,NA,1993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,29812.84729,18502.79,1.31222,1.329018,8306270,8350087,11260.1775,11265.03,NA,NA,NA
746,NA,1994,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,18583.15669,12172.96,1.60134,1.636577,10593000,10634500,7568.661636,7575.819,NA,NA,NA
747,NA,1995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,12247.15568,10559.86,1.4559,1.488504,3499470,3486868,5812.518586,5810.289,NA,NA,NA
748,NA,1996,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,10606.51666,11105.49,1.05505,1.073165,3785520,3819360,5004.915463,5003.87,NA,NA,NA
749,NA,1997,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,11158.18093,11364.34,0.990981,0.9985003,3111340,3138732,5452.389343,5433.183,NA,NA,NA
750,NA,1998,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,11427.44984,9417.15,0.862996,0.869657,5080230,5081853,4213.116762,4221.049,NA,NA,NA
751,NA,1999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,9426.166185,8283.702,0.762063,0.7674727,4473680,4474963,3321.002787,3325.344,NA,NA,NA
752,NA,2000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,8295.847522,8469.659,0.524024,0.5283258,8768560,8760874,2429.529765,2431.184,NA,NA,NA
753,NA,2001,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,8487.569864,10667.25,0.624922,0.6313178,5105900,5086597,3527.586249,3548.606,NA,NA,NA
754,NA,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,10685.61818,12787.12,0.666422,0.6710966,1316070,1312628,4393.986216,4391.24,NA,NA,NA
755,NA,2003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,12810.60537,13838.23,0.531522,0.5344822,5760720,5776211,4240.301288,4233.378,NA,NA,NA
756,NA,2004,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,13890.4673,13652,0.558618,0.5630347,2064430,2070064,4684.842658,4700.876,NA,NA,NA
757,NA,2005,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,13703.06951,12481.49,0.647474,0.6513223,6694740,6702293,4707.148985,4708.719,NA,NA,NA
758,NA,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,12533.36311,11382.54,0.879411,0.8892352,4096920,4085742,5284.612966,5283.4,NA,NA,NA
759,NA,2007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,11440.90256,9929.366,0.582746,0.5894044,6912250,6923726,3162.688661,3165.941,NA,NA,NA
760,NA,2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,9960.388012,11563.55,0.617485,0.624439,5430370,5438988,3897.521222,3894.338,NA,NA,NA
761,NA,2009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,11613.63399,12610.2,0.82387,0.8329046,4118280,4113597,5274.080224,5286.29,NA,NA,NA
762,NA,2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,12673.03248,12263.16,0.934049,0.9433501,2736090,2756569,5663.612707,5642.677,NA,NA,NA
763,NA,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,12325.97282,10599.58,1.04277,1.056006,1711080,1721589,5398.15407,5395.377,NA,NA,NA
764,NA,2012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,10642.93032,7966.15,1.50474,1.523277,1645230,1666366,5152.425812,5142.812,NA,NA,NA
765,NA,2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,8019.458039,4496.861,1.69086,1.726087,1681620,1699611,3039.018533,3038.779,NA,NA,NA
766,NA,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,4516.216193,2659.182,2.17901,2.231531,787682,787734.4,1947.809682,1940.841,NA,NA,NA
767,NA,2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2676.998938,1755.77,2.22469,2.261426,2701790,2714097,1245.113308,1243.673,NA,NA,NA
768,NA,2016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1759.860137,1445.36,0.370279,0.373796,1184440,1186099,260.6425519,261.5444,NA,NA,NA
769,NA,2017,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1439.881013,2574.442,0.459487,0.4571371,757999,756460.3,580.0326774,580.5282,NA,NA,NA
770,NA,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2555.224783,3578.213,0.419339,0.416462,1845300,1849520,860.9131397,859.4519,NA,NA,NA
771,NA,1986,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,8987.379405,16022.485,0.96721,1.051559,10390600,10386280,6529.147753,6732.3705,NA,NA,NA
772,NA,1987,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,16293.29745,20065.99,0.836977,0.8701455,16225800,16324875,8076.797109,7963.5845,NA,NA,NA
773,NA,1988,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,20649.21496,22874.11,0.852962,0.8818916,16847800,16988885,9682.451529,9599.7535,NA,NA,NA
774,NA,1989,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,23350.3815,24905.53,0.6555,0.6776402,30233800,30385850,8386.192305,8354.422,NA,NA,NA
775,NA,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,25290.21253,31600.545,0.956372,0.98367925,4526620,4569884,13990.75879,13927.885,NA,NA,NA
776,NA,1991,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,31972.35133,34827.92,1.19324,1.212418,4628870,4664601,17912.0028,17853.225,NA,NA,NA
777,NA,1992,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,35175.65384,29651.245,1.2111,1.2302155,8321060,8386960.5,16848.4473,16838.195,NA,NA,NA
778,NA,1993,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,29812.12211,18429.605,1.31222,1.339321,8306270,8384590.5,11260.05786,11239.385,NA,NA,NA
779,NA,1994,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,18582.97984,12127.35,1.60134,1.6407255,10593000,10676195,7568.632703,7544.7175,NA,NA,NA
780,NA,1995,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,12247.1167,10541.835,1.4559,1.492099,3499470,3504318,5812.514008,5820.674,NA,NA,NA
781,NA,1996,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,10606.51023,11118.815,1.05505,1.073184,3785520,3798798.5,5004.914725,5017.45,NA,NA,NA
782,NA,1997,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,11158.17971,11394.865,0.990981,1.004482,3111340,3108981.5,5452.389141,5466.089,NA,NA,NA
783,NA,1998,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,11427.44949,9382.953,0.862996,0.8759405,5080230,5082739.5,4213.116706,4224.668,NA,NA,NA
784,NA,1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,9426.166079,8249.357,0.762063,0.7728283,4473680,4458715.5,3321.002769,3327.2975,NA,NA,NA
785,NA,2000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,8295.847486,8441.854,0.524024,0.5324858,8768560,8812286.5,2429.52976,2426.7905,NA,NA,NA
786,NA,2001,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,8487.56985,10621.865,0.624922,0.63315225,5105900,5087680.5,3527.586246,3527.329,NA,NA,NA
787,NA,2002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,10685.61817,12764.055,0.666422,0.67769915,1316070,1312325.5,4393.986215,4395.123,NA,NA,NA
788,NA,2003,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,12810.60537,13829.305,0.531522,0.53482795,5760720,5763496.5,4240.301287,4224.9725,NA,NA,NA
789,NA,2004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,13890.4673,13638.78,0.558618,0.56057665,2064430,2079265,4684.842658,4674.0765,NA,NA,NA
790,NA,2005,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,13703.06951,12457.91,0.647474,0.6521134,6694740,6747189,4707.148985,4708.033,NA,NA,NA
791,NA,2006,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,12533.36311,11390.85,0.879411,0.8869622,4096920,4085575,5284.612966,5269.0365,NA,NA,NA
792,NA,2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,11440.90256,9918.867,0.582746,0.59356955,6912250,6925637,3162.688661,3179.9955,NA,NA,NA
793,NA,2008,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,9960.388012,11567.945,0.617485,0.6276245,5430370,5458394.5,3897.521222,3901.5925,NA,NA,NA
794,NA,2009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,11613.63399,12605.085,0.82387,0.8382512,4118280,4149308,5274.080224,5284.542,NA,NA,NA
795,NA,2010,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,12673.03248,12252.75,0.934049,0.95128955,2736090,2750432,5663.612707,5655.128,NA,NA,NA
796,NA,2011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,12325.97282,10575.705,1.04277,1.058664,1711080,1723376.5,5398.15407,5387.9355,NA,NA,NA
797,NA,2012,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,10642.93032,7981.0405,1.50474,1.534787,1645230,1666367,5152.425812,5158.5415,NA,NA,NA
798,NA,2013,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,8019.458039,4467.6045,1.69086,1.733261,1681620,1692806.5,3039.018533,3036.494,NA,NA,NA
799,NA,2014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,4516.216193,2645.1275,2.17901,2.238588,787682,792816.45,1947.809682,1937.1555,NA,NA,NA
800,NA,2015,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,2676.998938,1750.2935,2.22469,2.278089,2701790,2697003.5,1245.113308,1242.643,NA,NA,NA
801,NA,2016,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1759.860137,1435.3825,0.370279,0.37737405,1184440,1185005,260.6425519,261.6333,NA,NA,NA
802,NA,2017,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1439.881013,2548.982,0.459487,0.4632898,757999,752396.95,580.0326774,580.0717,NA,NA,NA
803,NA,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,2555.224783,3548.284,0.419339,0.4222891,1845300,1846630,860.9131397,859.11145,NA,NA,NA
804,NA,1986,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,9348.366728,16216.935,0.96721,1.045711,10390600,10320840,6647.167706,6799.6385,NA,NA,NA
805,NA,1987,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,16518.91299,20161.155,0.836977,0.8647992,16225800,16379850,8130.44701,8004.455,NA,NA,NA
806,NA,1988,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,20752.49175,22862.355,0.852962,0.8765613,16847800,16865570,9703.920632,9615.342,NA,NA,NA
807,NA,1989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,23390.98182,24866.03,0.6555,0.67460555,30233800,30419960,8396.430977,8357.3685,NA,NA,NA
808,NA,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,25313.45468,31636.36,0.956372,0.9778261,4526620,4569059,13997.90028,13909.35,NA,NA,NA
809,NA,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,31984.95021,34924.56,1.19324,1.216954,4628870,4670070.5,17914.55486,17856.87,NA,NA,NA
810,NA,1992,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,35179.61777,29592.565,1.2111,1.231687,8321060,8385086.5,16849.08595,16783.15,NA,NA,NA
811,NA,1993,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,29813.10623,18384.765,1.31222,1.3335885,8306270,8368691.5,11260.22022,11209.155,NA,NA,NA
812,NA,1994,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,18583.21984,12101.135,1.60134,1.644082,10593000,10656065,7568.671968,7543.853,NA,NA,NA
813,NA,1995,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,12247.1696,10520.555,1.4559,1.492397,3499470,3515248,5812.520221,5792.6195,NA,NA,NA
814,NA,1996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,10606.51896,11112.56,1.05505,1.066325,3785520,3794357.5,5004.915727,4995.9915,NA,NA,NA
815,NA,1997,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,11158.18137,11388.705,0.990981,1.0044445,3111340,3099971.5,5452.389416,5459.844,NA,NA,NA
816,NA,1998,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,11427.44996,9384.318,0.862996,0.8733531,5080230,5053278,4213.116782,4224.3845,NA,NA,NA
817,NA,1999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,9426.166223,8261.9775,0.762063,0.7681421,4473680,4468676,3321.002793,3312.2025,NA,NA,NA
818,NA,2000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,8295.847536,8433.1735,0.524024,0.5293524,8768560,8768112,2429.529767,2423.505,NA,NA,NA
819,NA,2001,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,8487.569869,10642.45,0.624922,0.6301294,5105900,5089915,3527.58625,3520.563,NA,NA,NA
820,NA,2002,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,10685.61818,12767.285,0.666422,0.6712443,1316070,1317882,4393.986217,4383.985,NA,NA,NA
821,NA,2003,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,12810.60538,13835.515,0.531522,0.5385881,5760720,5757619.5,4240.301288,4251.559,NA,NA,NA
822,NA,2004,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,13890.46731,13625.48,0.558618,0.564703,2064430,2058846,4684.842658,4687.803,NA,NA,NA
823,NA,2005,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,13703.06951,12433.17,0.647474,0.65394365,6694740,6716856,4707.148985,4700.266,NA,NA,NA
824,NA,2006,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,12533.36311,11344.98,0.879411,0.88879785,4096920,4109626,5284.612966,5270.9995,NA,NA,NA
825,NA,2007,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,11440.90256,9885.4195,0.582746,0.5905489,6912250,6916889.5,3162.688661,3147.529,NA,NA,NA
826,NA,2008,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,9960.388012,11545.33,0.617485,0.62540775,5430370,5432072,3897.521222,3899.689,NA,NA,NA
827,NA,2009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,11613.63399,12606.465,0.82387,0.83370465,4118280,4116684.5,5274.080224,5268.8565,NA,NA,NA
828,NA,2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,12673.03248,12261.375,0.934049,0.9490483,2736090,2744174,5663.612707,5676.7475,NA,NA,NA
829,NA,2011,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,12325.97282,10563.755,1.04277,1.053392,1711080,1733015.5,5398.15407,5374.8645,NA,NA,NA
830,NA,2012,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,10642.93032,7976.25,1.50474,1.525892,1645230,1667836.5,5152.425812,5151.5215,NA,NA,NA
831,NA,2013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,8019.458039,4477.6105,1.69086,1.7322835,1681620,1712321.5,3039.018533,3041.449,NA,NA,NA
832,NA,2014,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,4516.216193,2655.181,2.17901,2.242656,787682,794927.55,1947.809682,1945.4115,NA,NA,NA
833,NA,2015,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,2676.998938,1756.53,2.22469,2.271811,2701790,2731111.5,1245.113308,1245.014,NA,NA,NA
834,NA,2016,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,1759.860137,1444.4615,0.370279,0.37161925,1184440,1194896.5,260.6425519,260.9707,NA,NA,NA
835,NA,2017,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,1439.881013,2571.5205,0.459487,0.45819465,757999,764600.75,580.0326774,580.3062,NA,NA,NA
836,NA,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,2555.224783,3586.198,0.419339,0.41710165,1845300,1863196.5,860.9131397,861.48245,NA,NA,NA
837,NA,1986,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,22319.13183,24219.91,0.8563994,0.8150882,16631560,15920610,9633.496564,9598.739,NA,NA,NA
838,NA,1987,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,24044.90093,26036.42,0.8681519,0.8103119,17662870,16663725,10729.72392,10641.38,NA,NA,NA
839,NA,1988,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,25748.02353,27276.37,0.6547805,0.61568715,32593270,30218990,8876.197619,8889.4035,NA,NA,NA
840,NA,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,27239.67137,33565.98,0.9745814,0.9341425,5051173,4484660.5,14815.37713,14719.27,NA,NA,NA
841,NA,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,34368.58288,36076.27,1.198393,1.1623,5417801,4608579.5,18424.48696,18238.465,NA,NA,NA
842,NA,1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,37680.42082,30410.38,1.18376,1.1811505,10072200,8229346,17265.84533,17085.62,NA,NA,NA
843,NA,1992,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,31962.69249,18936.5,1.279991,1.296055,10661790,8137694.5,11566.79261,11468.4,NA,NA,NA
844,NA,1993,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,20045.59438,12342.365,1.543551,1.584567,14684380,10219395,7613.623955,7619.736,NA,NA,NA
845,NA,1994,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,13445.41529,10521.29,1.332879,1.416562,5257516,3335938,5755.092872,5717.5995,NA,NA,NA
846,NA,1995,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,12127.89385,10985.815,0.916881,1.037544,6217710,3580019.5,4938.116308,4914.96,NA,NA,NA
847,NA,1996,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,13299.61791,11162.39,0.8162326,0.97541345,5584570,2927775,5362.596669,5342.1485,NA,NA,NA
848,NA,1997,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,13933.86459,9120.341,0.6711441,0.85397555,9777971,4785161,4106.213969,4079.248,NA,NA,NA
849,NA,1998,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,12004.46924,7944.47,0.5597291,0.758556,9105385,4205947.5,3210.603393,3200.6075,NA,NA,NA
850,NA,1999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,11215.41424,8067.6995,0.3747781,0.52624725,19041730,8343438.5,2332.846526,2330.2145,NA,NA,NA
851,NA,2000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,12161.29095,10110.485,0.4428962,0.6291599,11455660,4869433,3369.379313,3375.242,NA,NA,NA
852,NA,2001,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,15378.77219,12063.78,0.4594742,0.6665449,2976459,1240670,4168.642,4163.8175,NA,NA,NA
853,NA,2002,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,18796.52757,13108.115,0.3626093,0.5292521,13175370,5538923.5,4002.828255,3998.341,NA,NA,NA
854,NA,2003,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,20397.41123,12929.24,0.3926542,0.55531935,4777869,2008257,4424.915084,4413.4015,NA,NA,NA
855,NA,2004,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,19359.14346,11875.725,0.4701816,0.64391605,15418270,6566890.5,4443.686214,4449.7125,NA,NA,NA
856,NA,2005,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,17266.71045,10898.08,0.6450534,0.8880356,9185212,4047163,5062.128047,5068.458,NA,NA,NA
857,NA,2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,15633.0102,9521.835,0.4354878,0.59411725,15170260,6947598,3067.887017,3065.717,NA,NA,NA
858,NA,2007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,14203.80951,11175.96,0.481724,0.6287754,11425310,5454869.5,3798.595001,3808.398,NA,NA,NA
859,NA,2008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,15922.64237,12272.21,0.6653683,0.833374,8282485,4125758,5151.754468,5139.1225,NA,NA,NA
860,NA,2009,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,16724.72866,12042.01,0.7703221,0.9367528,5282501,2729139.5,5565.333333,5554.8365,NA,NA,NA
861,NA,2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,15839.34304,10467.82,0.8866648,1.0427345,3214456,1694367.5,5339.020292,5322.285,NA,NA,NA
862,NA,2011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,13221.7822,7916.3185,1.307762,1.505313,3123141,1601191.5,5109.970721,5096.6345,NA,NA,NA
863,NA,2012,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,9573.531438,4448.4805,1.481667,1.703053,3451363,1467746.5,3032.407788,3009.2795,NA,NA,NA
864,NA,2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,5394.312786,2590.858,1.858794,2.2552015,1711859,590057.1,1952.698835,1925.864,NA,NA,NA
865,NA,2014,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,3291.968035,1592.6015,1.668793,2.5906935,5726967,1713604,1242.39066,1225.4665,NA,NA,NA
866,NA,2015,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2375.189463,1056.0325,0.2698311,0.5087603,2311249,587165.6,260.327718,259.99095,NA,NA,NA
